"evidenceId","section","claim","evidenceNature","boundary","ordinal","id","date","title","url","quote","quoteExact","sourceLayer"
"W11","求职、选择与职业发展","作者区分换公司不换专业的专家路线与换岗位不换组织的领袖路线，认为选择取决于组织是否值得长期效忠。","专业路线与组织路线","只有组织具有生命力、使命和真诚成员时，岗位漂移才被作者解释为领袖资历。","649","7d450309-fede-5a03-b2ea-c31ad846c894","2025-07-29","惟余莽莽","https://afdian.com/p/246a0a0c665811f0a14d52540025c377","如果你所在的组织是一个没有愿景、没有清晰的使命、也没有真诚的成员的临时性组织，那就只能拿来走专家路线——果断的换公司不换岗位。","True","screened"
"W12","求职、选择与职业发展","作者认为薪资低于市场公允价时可以认真辞职测试挽留；已达到公允价后，超额薪资要以新增业务、利润和风险控制证明。","加薪、议价与市场价格","必须保留低于与不低于公允价两种情形，不能概括成一律辞职争取加薪。","938","131eb030-2a1f-5c18-a917-a38926b4ce6b","2025-02-21","钢铁苍穹","https://afdian.com/p/191c374cf01511ef853a52540025c377","如果你现在的薪水在这条公允价格之下，你希望提升到这个公允价格，你的策略很简单，就是先辞职，而且是老老实实、认认真真的辞职，让老板自己决定要不要留你。","True","screened"
"W13","产出、交付与专业能力","作者要求面对声誉争议时把注意力放回持续产出和对服务对象的实际贡献，而不是无限辩白。","产出优先与职业身份","题设是公益人物争议，是产出优先的跨域锚点，不是具体办公程序。","17","a15b7aeb-2adf-565c-a240-a4b54cc970ef","2026-07-12","做事第一","https://www.zhihu.com/question/2056412683122091670/answer/2058533399363637911","你和别人最亲近的关系，永远是你的产出，而不是别的。","True","screened"
"W14","产出、交付与专业能力","作者把工作归化为取得和移交可验证交付物，认为汇报重点是期限、交付定义和额外资源。","交付物定义与工作汇报","适用于任务和汇报结构；不能由此否认探索性工作的过程价值。","625","2fd8d665-a1e8-5e8b-bd98-4696b19cff95","2025-08-13","工作重点","https://afdian.com/p/0d597f50722e11f0ac9152540025c377","你可以把“工作”本身直接视为“取得并移交交付物”的过程。","True","screened"
"W15","产出、交付与专业能力","作者主张把客户反复修改转成逐轮结算、重新报价和可终止的新合同，并把专业名誉设为取得这种合同地位的前提。","变更管理与合同交付","面向设计、开发等供应业务；作者明确说初入行者需先建立作品和名誉。","876","01a80dcd-f154-5b79-a0f4-28b2f294d3b7","2025-03-30","不改之路","https://afdian.com/p/82e64540074a11f0a09052540025c377","后续无论多少次修改，都按照这个标准模式无限循环。","True","screened"
"W16","产出、交付与专业能力","作者认为能力不足却被授予大项目时，应把领导支持转成正式督导、阶段报告和可追溯责任链。","大型项目与制度性支持","针对上级主动授予的大项目；作者的责任判断是文本内组织设计，不等同于法律责任认定。","419","464b3a2e-6d5d-588d-a87d-38286aab930a","2025-12-18","你干我敢","https://afdian.com/p/c790413ad60911f08ea952540025c377","你要一个制度性的支持，那就是该领导要正式挂名项目监督/督导，你的定期项目报告要报ta审核签字。","True","screened"
"W17","产出、交付与专业能力","作者认为非营利组织不是不能盈利，而是组织成就的本位指标不以利润衡量，高质量使命仍需要专业人员、薪资和盈余。","使命指标与专业投入","针对非营利组织，不应压缩成一般企业利润无关紧要。","1281","a494a8bf-a0e7-5876-b12c-42d907453d88","2024-09-22","不盈利组织","https://afdian.com/p/34272be478bc11efa91052540025c377","非盈利性根本不表现在“不盈利”或者“避免盈利”上，而是表现在“计算企业成就的指标不是盈利”上。","True","screened"
"W18","产出、交付与专业能力","作者认为开源项目若要持续，必须提供可被他人生意依赖的专业服务，并形成维护者可以获得收入的生态。","专业开源与事业持续性","讨论开源事业的可持续性，不是要求所有公益贡献立即商业化。","1804","488fb63c-6722-528e-9db2-a96a50ad1899","2024-02-03","专业开源","https://www.zhihu.com/question/642326701/answer/3385419781","虽是开源，也要以企业家的精神，以对待职业、事业、生意的心态去做。","True","screened"
"W19","协作、分工与功劳分配","作者要求完成本职之外还要承认同事提供的数据、前后流程和稳定环境，使成果收益能够回到协作网络。","共同生产与感谢分功","针对同事协作与内向者关系，不表示所有参与者贡献相等或取消绩效差异。","2","359095f1-02f7-5cfb-ac88-a2add28d06ca","2026-07-16","后半句","https://www.ifdian.net/p/ed6f1e387afc11f1a7eb52540025c377","把自己的工作做好，然后感谢ta的帮助。","True","screened"
"W20","协作、分工与功劳分配","作者主张会议围绕参会者事先提交摘要、本体、意见和最终签字纪要组织，使决策、责任和后续执行可追溯。","面向纪要的会议协作","是作者介绍的一种管理风格，不能写成所有会议唯一合法形式。","868","13249eb5-38e0-5980-949f-f7e697f75887","2025-04-03","面向纪要会议","https://afdian.com/p/bb0b845e0a6e11f0b49952540025c377","开会不是为了“商量事情”，而是为了“产生会议纪要并签字”。","True","screened"
"W21","协作、分工与功劳分配","作者认为负责人以承担首要失败责任换取管理权，应预先设计功劳、责任、补漏预算和贡献记录，而非包揽大部分工作。","项目分功与负责人责任","文中的十成项目是作者的示范模型，不是固定会计比例。","1231","279d683a-3da4-5f55-a841-9b9c2f8143e3","2024-10-05","败军之将","https://afdian.com/p/3d2742e2828a11ef98a852540025c377","负责人是以搞坏了负首要责任的赌注交换到了管理权，可以凭借管理权来获得最佳结果。","True","screened"
"W22","协作、分工与功劳分配","作者认为跨部门项目要先建立无需外援也能交付最小可用结果的核心团队，再由确定的胜势吸引外围成员合作。","跨部门协作与核心团队","针对可压缩最低目标、可组建少数核心团队的项目；不能推广到所有日常合作。","1656","92970f66-cf02-5019-83be-d35e6c267dec","2024-04-04","投鞭断流","https://www.zhihu.com/question/648611918/answer/3453877170","只有“即使我们都不出力ta们也会赢”，才会让所有人都抢着出力。","True","screened"
"W23","协作、分工与功劳分配","作者认为团队成员可以不认同战略或彼此不服，但仍应按专业标准和岗位责任完成合作。","分歧中的专业协作","前提是成员已接受该岗位和组织；作者没有要求思想认同。","470","20919dcb-3e55-5a63-bf2c-7cf38874a844","2025-11-21","不服还行","https://afdian.com/p/5435d982c0da11f0aa0452540025c377","团队合作，最常规的状态其实是把自己对“战略”的各种认同或不认同抛开，忠实履行自己的职责。","True","screened"
"W24","协作、分工与功劳分配","作者认为工作业绩从直接同事、上司、高层、客户到同行和公众逐层外显，正名通常需要相邻层级的证词。","功劳外显与证词阶梯","是作者提出的职业声誉传播经验模型，不是可外部证实的普遍组织规律。","494","28fa23c8-71f1-50ab-8d78-b3737da5680a","2025-11-05","跳两级","https://www.zhihu.com/question/1967904513127048603/answer/1969446337436185000","如果最近的两级你都取得不了认可，你最好往“自己的功夫和资历还没到位”的方向去思考，而不是往“你们都在针对我”的方向去思考。","True","screened"
"W25","权柄、管理与责任结构","作者把管理冲突从私人面子转入正式命令、记录、纪律和人事责任，要求组织为执行链提供制度支持。","正式管理与组织命令","依赖有效的正式制度、人事部门和记录渠道；在失能组织中作者转而建议准备离开。","2946","fb15019d-5dc7-5781-baaa-04e40235420e","2021-11-26","不服从管理","https://www.zhihu.com/question/35344560/answer/2244184465","你通过正式途径下发的命令，是公司的命令，对方不服从的是“组织的”管理。","True","screened"
"W26","权柄、管理与责任结构","作者把报告困难规定为风险预警和团队贡献，同时要求成员及时、按渠道说明，并承担自己未尽责任造成的成本。","困难上报与责任边界","上报不是把所有失败转嫁给上司的护身符，组织也有责任教会新人合法困难和报告程序。","3183","070114cf-f03d-57ac-aabc-21d9fd39338b","2021-07-23","有困难就说","https://www.zhihu.com/question/470772116/answer/2015133703","这ABCDEFG里面不该有任何一条是你之前就知道而ta却没听你说过的。","True","screened"
"W27","权柄、管理与责任结构","作者认为员工集体要求撤换直属上司时，高层首先应承认信息、监察和用人机制的责任，再调查和修订制度。","高层责任与组织危机","是作者对企业危机的处置模型，不确认现实劳动法和公司治理程序。","788","9688ba01-7f6d-52cb-8a29-30317d1d6313","2025-05-13","平乱","https://afdian.com/p/0101a6c229c411f085c052540025c377","企业里没有决策层无需道歉的过失。","True","screened"
"W28","权柄、管理与责任结构","作者严格区分培养、培训和短期帮带，认为真正培养要求覆盖职业周期、可传承事业和双方长期志向。","培养关系与长期责任","作者明确把它限定在能承担终身关系的少数组织，反对普通私企滥称培养。","3615","40e8c68d-cce0-50c8-8387-0c454ca93e8b","2020-10-06","培养下属","https://www.zhihu.com/question/423114379/answer/1509044251","你对下属只该谈负责任的指挥、公平的奖惩，是谈不到“培养”的。","True","screened"
"W29","权柄、管理与责任结构","作者区分因恐惧而屈服与基于选择而服从，认为有效命令来自成员对组织、目标和授权条件的主动接受。","主动服从与授权边界","违法、侵犯合法权利或超出契约授权的命令不在服从范围内，成员也保留离开组织的选择。","3665","26b2f5a9-d4ee-5d46-87e2-b4be7a55b9b7","2020-09-04","服从领导","https://www.zhihu.com/question/419406105/answer/1453866658","服从，是主动的选择。","True","screened"
"W30","权柄、管理与责任结构","作者把上级拆为客户、服务员和导师三种功能，认为职业阶段变化会改变人对管理和指导的依赖。","上级功能与职业阶段","对后两种角色的依赖随资历降低；不能要求每位上级在所有方面都高于下属。","1416","695b4998-a935-5426-968c-c092f438217d","2024-08-02","客户、服务员和导师","https://afdian.com/p/e9faff26504f11ef907a5254001e7c00","本质上上级领导就是三个角色之和——ta同时是你的客户、服务员和导师。","True","screened"
"W31","沟通、关系与组织政治","作者把圆滑定义为体谅人的软弱、恐惧和私心，在不损害使命的前提下为成员留下适应和喘息空间。","体谅式圆滑与执行分寸","圆滑不等于欺骗、巴结或放弃原则，也不是对所有失责无限迁就。","117","6fb08d39-0a3e-5fa9-b572-0e6ae9791bb9","2026-06-08","圆滑2","https://www.ifdian.net/p/67578a885d2911f1837752540025c377","说到底，无非“体谅”二字。","True","screened"
"W32","沟通、关系与组织政治","作者把社会化定义为与立场未知、多元甚至对立者低成本、可持续、风险可控地建立合作的能力。","跨立场社会化与合作","是跨社会、跨意识形态的一般概念，不是专属职场术语。","2750","827cceb1-fcbe-52ee-8f35-00d4c2a242c5","2022-06-12","社会化","https://www.zhihu.com/question/21789164/answer/2524848159","我所谈论的社会化，是超越于具体的意识形态之上的，这是它的首要而且核心的关注。","True","screened"
"W33","沟通、关系与组织政治","作者认为把上下级合作贬为讨好、把同事信任贬为人情世故，会由这种态度本身阻断职业发展。","合作关系与老实人自我定性","是针对老实人自我定性的短篇反驳，不足以独立承担完整关系理论。","1419","a9f669a2-14d1-539d-988e-236933eb8c70","2024-07-31","老实板凳","https://www.zhihu.com/question/474920043/answer/3579580575","你把“与上级构建和谐友好的合作关系”蔑称为“讨好领导”，把“与团队成员构建紧密的信任和合作”称为“人情世故”","True","screened"
"W34","沟通、关系与组织政治","作者认为在组织斗争中保持中立，需要足以让双方忌惮的能力、影响力和对隐性拖拽的防范。","组织政治与中立条件","针对高冲突、站队压力强的组织政治，不能套用到一切普通同事分歧。","1906","3a690cdd-9253-578f-b98c-af9defb891d0","2023-11-28","置身事外","https://www.zhihu.com/question/324231470/answer/3304960389","不站队的前提，是“如果触怒你导致你加入敌方会是一个巨大的损失”，同时你又对“隐性拖拽”非常敏锐，以至于对方不敢冒险。","True","screened"
"W35","沟通、关系与组织政治","作者主张面对公司流言时抓住最近的明确传播者，经正式风纪渠道逐级追查并制造传播成本。","流言追查与正式程序","依赖真实存在且可以运转的纪律渠道；不确认具体机构的法律处置权限。","1767","f2a25262-a2e1-5c3a-ab89-2fb5fce4e51e","2024-02-18","流言蜚语","https://www.zhihu.com/question/644565660/answer/3400501205","简单来说就是走正规途径处理就好了，没啥好纠结的。","True","screened"
"W36","沟通、关系与组织政治","作者认为下属不应替领导背锅，而应观察领导能否承担错误、吸收教训和重新出发，再决定是否继续投入。","责任归属与领导投资","反对的是替人逃避应负责任，不取消正常的共同责任和自愿支持。","1520","212f8bd5-ad3d-5f1f-9d61-1deb9547b35f","2024-06-24","矛盾的赌注","https://www.zhihu.com/question/658532700/answer/3540082016","是谁的责任就是谁的责任，该怎么样就怎么样。","True","screened"
"W37","竞争、评价与制度秩序","作者认为竞争无法靠现有参与者合谋关闭，交通与信息技术扩大竞争者基数，同时也扩大胜利收益。","竞争扩张与内卷解释","是作者跨经济、教育和生存领域的宏观理论，论文只能按文本主张记录。","2377","becd5793-42a0-508d-9811-ce217f24500d","2023-03-01","内卷","https://afdian.com/p/a22e1242b84211edb45d5254001e7c00","竞争是不可能终止的，而且因为信息技术、交通技术的发展，在将来和你竞争的人会越来越多，并且由于生存竞争的烈度只与参与的人数有关，生存竞争的烈度只会越来越大。","True","screened"
"W38","竞争、评价与制度秩序","作者认为消除消极工作要建立明确判据、低成本可追溯数据、及时裁判和足以建立信用的典型案例。","有效竞争、规则与裁判","针对下属普遍消极的组织；作者反对以增加工资资源替代制度修复。","1997","483abc0b-e3e9-5964-802a-b0a465212e68","2023-09-30","反消极","https://www.zhihu.com/question/618717552/answer/3232159856","“引入有效竞争”，指的是提高竞争裁判的准确性、降低裁判成本、提高裁判的时效。","True","screened"
"W39","竞争、评价与制度秩序","作者认为绩效分配的关键不是个人辛苦，而是员工对上司所服务客户的满意度贡献。","绩效分配与客户贡献","原文区分私企经营自由与国企机会公平，不能抹去公私边界。","1951","6a8cd889-f9b7-568f-99d2-30ac6654c3e5","2023-11-03","取决于谁","https://www.zhihu.com/question/628716520/answer/3274693170","真正重要的是客户视角。","True","screened"
"W40","竞争、评价与制度秩序","作者主张劳动者比较外部同类供应商的市场价格，而不是以同事工资作为自己待遇的充分依据。","薪酬基准与外部市场","是作者将员工理解为驻场供应商的企业模型，不是现行工资制度说明。","2117","83a9b3cc-76f4-5693-b0b5-738ee251ad82","2023-07-22","薪酬基准","https://www.zhihu.com/question/28079407/answer/3130390572","你真正的竞争对手其实不是你的同事，所以跟ta们攀比是没有多大意义的。","True","screened"
"W41","竞争、评价与制度秩序","作者认为纪律只要可执行、合法、保留退出自由，并能服务组织使命，就应执行，成员也可以选择离开。","组织纪律与退出边界","题设是学校纪律，承担的是一般组织纪律命题，不是企业劳动法结论。","1268","cc80ab01-2d5e-58e2-b073-14d432771240","2024-09-25","反纪律的人","https://afdian.com/p/61dead927ae111ef876e52540025c377","一个纪律除非是逻辑上不可执行的，否则就应该被执行。","True","screened"
"W42","竞争、评价与制度秩序","作者主张对被要求签署但合规性存疑的事项，普通执行者应先请求合规、纪律或监管渠道预审。","合规预审与签字责任","假定组织存在可以使用的预审渠道；原文不是对具体事项是否合法的判断。","729","4f977534-1fc7-581c-af83-d0746f0a3a1a","2025-06-16","鸳鸯锅","https://www.zhihu.com/question/631595282/answer/1917940463425519788","你不清楚是否合规，按照企业制度理所当然的应该请合规部门预审。","True","screened"
"W43","离职、失业与未来工作","作者认为离职后仍应使经手事项有着落，但旧事务只能作为低于现工作、休息和生活的次要优先级。","离职交接与职业声誉","明确反对离职后随叫随到；帮助可以转成补充交接或付费服务。","464","b128ddf4-ac47-572d-ac68-a07278b0a8ed","2025-11-25","意犹未尽","https://afdian.com/p/cf8b5aa6c3f711f08f6052540025c377","凡是我经手的事，都要有始有终，一定不叫它掉在地上。","True","screened"
"W44","离职、失业与未来工作","作者主张被裁后先搜集业内信息、持续接触真实招聘市场，再据反馈制定和验证长期发展计划。","裁员过渡与市场反馈","作者明确把生活资金不足、必须立即就业排除在从容选择之外。","2772","f5d0bccd-ddba-5d4b-854b-4983069839f6","2022-06-01","裁员过渡","https://www.zhihu.com/question/529162822/answer/2510176375","你其实首先要的是招聘人员的反馈，有了这些反馈，你才好针对性的自我发展，而不是完全闭门造车，在家独练神功。","True","screened"
"W45","离职、失业与未来工作","作者认为好企业的重要标志，是员工离开后愿意回来，企业也愿意重新录用，使离职成为光荣退役。","职业母港与再录用","是作者提出的简短鉴定标准，不是完整离职制度。","3598","e6d6bfe3-a168-5665-a4a4-9ccff90ce3cb","2020-10-26","母港","https://www.zhihu.com/question/28543157/answer/1542846329","走了的员工不介意再回来，而企业也乐于再录用。","True","screened"
"W46","离职、失业与未来工作","作者认为创业应等待需求、他人难以承担的风险或痛苦、自己的特殊耐受与既有资产同时成为事实。","创业契机与既成条件","作者反对把仍需数年才能成立的条件当成创业计划。","3293","6fbbf711-af51-5fcb-9d44-3d3765c77343","2021-05-28","创业契机","https://www.zhihu.com/question/461040377/answer/1910187165","少了任何一条，都不要“创业”。","True","screened"
"W47","离职、失业与未来工作","作者认为AI一人公司应从已验证、有护城河的多人业务拆解孵化，不能以技术领先替代产权、客户和经营能力。","一人公司、AI与业务孵化","包含作者对AI成本和商业关系的预测，不是所有一人公司的经验统计。","50","dd926b00-b9ae-5d70-9552-61f9b7a9203f","2026-07-05","一人之上","https://www.zhihu.com/question/2052702281674355836/answer/2056764332520759534","一人公司应该是由多人公司拆解、精简而来，而非作为首次创业的支撑形式。","True","screened"
"W48","离职、失业与未来工作","作者判断AI会消灭大量现有岗位，并设想以公有算力租金、终身学习研究津贴和新职业结构形成稳态。","智能失业与未来稳态","是作者的未来制度设想，不是现行制度描述或已经证实的预测。","3482","9ec2d145-4c5b-580b-a0d1-4e7a418b29ad","2021-02-20","智能失业","https://www.zhihu.com/question/316424064/answer/1738761505","人工智能的应用毋庸置疑的会导致大量人口失去现有的工作岗位。","True","screened"
