"evidenceId","section","claim","evidenceNature","boundary","ordinal","id","date","title","url","quote","quoteExact","sourceLayer"
"K19","逻辑、模型与推理","作者认为逻辑能力主要来自事实知识、专业实践和现实例外，而不只来自形式符号和语言口才。","逻辑能力与经验关系判断","文章没有否定形式逻辑，而是反对把范式训练当作事实理解的替代品。","930","14a8d32f-6ed2-5fec-bf3b-485797d9f125","2025-03-01","经验驱动","https://afdian.com/p/6b8ba7c8f61011efa30d52540025c377","逻辑的功夫在诗外。","True","epistemology-route"
"K20","逻辑、模型与推理","作者区分理论的解释目标与行动处方，认为进化心理学以繁殖成功为目标，不能未经转换直接推出当代个体应如何生活。","描述—处方转换限制","文中对进化心理学速度和目标的判断只记录为作者的理论评价。","3116","d78d5ed7-ee55-5e51-b964-54a93c64df8c","2021-08-28","进化心理学","https://www.zhihu.com/question/23318325/answer/2089826721","你该在意的问题，根本不在于你觉得进化心理学对在哪，而应该在于你觉得它错在哪。","True","epistemology-route"
"K21","逻辑、模型与推理","作者把复杂工程理解为误差的继承、交联、抵消和磨合，认为成品图纸不能穷尽工艺、团队和场景知识。","复杂系统与隐性知识模型","航空发动机和工程组织的具体判断属于作者工业解释，不作外部技术史裁决。","3921","7d32dc18-d43f-5b31-b663-2cc96f87ef69","2019-06-16","工程师","https://www.zhihu.com/question/327471497/answer/716941677","工程师就是误差的巫师。","True","epistemology-route"
"K22","逻辑、模型与推理","作者把计划可靠性写成关键路径步骤可靠性的乘积，要求先用原理、界定、测试和质检建立SOP，再组合成计划。","可靠性模型与程序推理","具体概率和六西格玛类比是作者示范，不能无条件外推到所有人生计划。","3827","cbfe5527-d7ac-536e-99a2-85246204d3b1","2020-03-09","做计划","https://www.zhihu.com/question/32159310/answer/1065726051","计划的可靠性，完全是由计划关键路径上的步骤的可靠性的乘积决定。","True","epistemology-route"
"K23","逻辑、模型与推理","作者以能否生存、及格和避免违约区分主要矛盾与影响舒适、优秀的次要矛盾，并把第一性原理与历史经验并列为识别工具。","问题优先级与模型边界","文中承认经营和人生的大量因素无法精确建模，必须由经验与历史承担剩余判断。","1219","ef6cf2a8-fa9d-5452-9d72-eef7b101e227","2024-10-10","大盾构机","https://afdian.com/p/3eebdb8a869d11ef92985254001e7c00","主要矛盾是影响你能不能及格、能不能生存、会不会违约的矛盾，","True","epistemology-route"
"K24","逻辑、模型与推理","作者把认知战写成低成本、低门槛攻击与高成本辟谣之间的不对称系统，认为防守方不能假定更多理性论证必然取胜。","不对称传播模型与失败条件","文中关于认知战胜负的宏观结论是作者模型，不能当作已完成的传播统计。","2882","22c2b873-94b4-561a-ba0c-6814625f7b47","2022-03-20","为什么我们会输掉认知战","https://zhuanlan.zhihu.com/p/484117834","希望只可能在非认知战手段上。","True","epistemology-route"
"K25","语言、达意与相互理解","作者提出表达者完全自负达意责任：只要事后证明对方未理解，就先把失败纳入自己可以训练和改进的范围。","表达责任与渐进训练原则","文章不否认听者可以主动承担理解责任，但不允许表达者把它设为默认前提。","2282","6647e494-2b80-57af-b903-a1b541d9fbf6","2023-04-23","达意责任","https://www.zhihu.com/question/597272355/answer/2997235157","每个人都要为自己的表达承担达意责任，这是一种基本服务。","True","epistemology-route"
"K26","语言、达意与相互理解","作者把语文首要功能设为准确、完整、简洁且抗歧义地说明问题、理由和方案，以降低共同决策与合作冲突。","语言功能与表达刚度判断","文章把语言能力与社会位置强连接，这是作者判断；诗歌和文学并未被说成没有价值。","3460","8a7bdf9f-2cce-5d55-9210-618cfb05adcb","2021-03-02","学好语文","https://www.zhihu.com/question/446716137/answer/1757919159","语文不是用来作诗的，不是用来写散文的，而是首先用来说事的，","True","epistemology-route"
"K27","语言、达意与相互理解","作者把相互理解写成共同文本、双方自我满意、相互确认和愿意承担误解责任的信任过程，而非可由外部仪器绝对认证的同一状态。","理解条件与误差承担模型","宽容在文中处理理解误差，不等于取消事实核对或接受一切解释。","3290","e811680f-3bf9-5abb-a1a3-f81d9fe6e6ff","2021-06-01","理解的原理","https://www.zhihu.com/question/60621038/answer/1916755345","理解的要害，不在于正确，而在于宽容。","True","epistemology-route"
"K28","语言、达意与相互理解","作者要求儿童练习按人物、时间、进入方式和行动复述全过程，把清晰、完整、准确又简洁的白描作为归因和求助基础。","叙事复述与信息完整性训练","“一切能力之母”是作者对故事复述的强判断，不被外推为唯一认知能力。","236","f07ab86c-c47c-5502-a6be-79223813316f","2026-03-29","故事会","https://afdian.com/p/80b0b9d8255611f1be5452540025c377","甚至描述为“一切能力之母”也不为过。","True","epistemology-route"
"K29","语言、达意与相互理解","作者认为精准用词依赖词源、源流和近义词内部差异，也依赖经典文本的长期输入，使语言同时传达事实、感情、立场和态度。","词义辨析与语言材料积累","词源在文中是形成语感的方法之一，不自动决定现代语境中的全部正确用法。","787","844bc111-f9e9-5d9f-9a1d-8148ec188835","2025-05-14","雅达","https://afdian.com/p/a61fb8662aa911f0bf2652540025c377","用词精准，其实总是从辞源开始，","True","epistemology-route"
"K30","语言、达意与相互理解","作者把求知与公开说明责任连接：知道仇恨建立在谎言和误解上时，知识者可以讲究方式，却不能把技巧变成完全沉默。","知识传播责任与发言原则","文章不要求知识者阻止一切冲突，只要求避免明知的谎言和可阻止的误解继续作用。","3373","065db95a-3978-5980-8fa8-647b3d748cb2","2021-04-30","知识的责任","https://www.zhihu.com/question/266283632/answer/1862200579","要么你不要追求真知，要么你不要闭口不言。","True","epistemology-route"
"K31","质疑、批评与修复","作者把批评限定为经过授权、从对方目标、事实和逻辑出发的服务，明确排除讽刺、定罪、构陷和强迫服从。","批评授权与行动红线","文章区分私人批评和公共批评，授权方式不能在不同场景中直接互换。","3680","11ad7ad3-87eb-5681-93e2-de3e21cbd8a2","2020-08-26","批评","https://www.zhihu.com/question/22987136/answer/1434894604","批评只能给逻辑、给疑问、给论证，不可以讽刺，不可以定罪，更不可以用作构陷的工具。","True","epistemology-route"
"K32","质疑、批评与修复","作者要求批评在指出错误后提供能力范围内的新方法和目标，使屈辱、沮丧转向控制感、兴趣与继续行动。","批评完成标准与替代方案","作者允许短期或长期回弹两种路径，但不允许以制造低潮本身冒充批评。","964","daa2da9d-9204-588a-88a3-a5d9006bf4d4","2025-02-09","论批评 2","https://afdian.com/p/fd6093eae6d211efac665254001e7c00","批评不是以“制造恰当的屈辱和沮丧”为目的的行为","True","epistemology-route"
"K33","质疑、批评与修复","作者认为未经邀请指出错误体现位格不对等，缺少判断权者应以诚实疑惑、求解和谦卑传递客观问题，而不是自封裁判。","指出错误权与问题使者模型","文章承认能力、帮助和供养关系会改变影响力，但没有赋予任何一方无限定罪权。","1175","9d1094c3-6fdf-5065-a3ec-e52c9eaed04d","2024-10-22","指出错误权","https://afdian.com/p/1ac8041e900111efa4225254001e7c00","你只是凭着谦卑，担任问题的使者而已。","True","epistemology-route"
"K34","质疑、批评与修复","作者把质疑理解为已确信发现破绽后要求对方或旁观者接受的上位教育行为，因此反对未经授权自行取得质疑权。","质疑与求证的言语行为区分","文章允许以求证、求解惑和不确定姿态提出问题，限制的是预设有罪式盘问。","2717","8093cce8-fbd1-5050-b629-09fed6563b52","2022-06-27","质疑","https://www.zhihu.com/question/530095941/answer/2546633947","自授质疑权即为侵犯。","True","epistemology-route"
"K35","质疑、批评与修复","作者把道歉拆成精确定义事项、说明违反的价值与逻辑、提出降低复发概率的计划，并用可承受成本封住免罚漏洞。","道歉定义、修正和成本程序","文章拒绝保证永不再犯，也不把取得原谅设为道歉者可以单方面控制的结果。","3516","648586c8-4dde-5e7a-a35a-46d65483e4b6","2021-01-19","道歉","https://www.zhihu.com/question/21155350/answer/1685222095","你需要的是真诚。","True","epistemology-route"
"K36","质疑、批评与修复","作者把修和之礼写成赔偿、防止重演措施和正式声明，其中制度性防复发是对方能够原谅的核心前提。","公共道歉与制度修复结构","文章关于战争历史和国家责任的事实判断只记录为作者主张，不作外部史料裁决。","2265","6b6519bb-fa77-51a0-9c13-0e60d5e6eb05","2023-05-02","修和之礼","https://www.zhihu.com/question/68120611/answer/3009802792","这个“防止再次发生的措施”，才是这个道歉的核心本质部分，","True","epistemology-route"
"K37","记录、研究与知识生产","作者要求复盘稳定问题样本、重建时间线并把结论写入章程、流程、培训、职责和计划，使经验成为组织可继承知识。","组织研究与规则更新程序","复盘对象是问题及制度条件，不等同于追责会议或个人反省。","3369","05a4a9b4-4c5b-5dd4-bcc5-986e293d4955","2021-05-01","复盘","https://www.zhihu.com/question/406224720/answer/1863916109","所谓的解决方案，指且仅指组织规则的更新。","True","epistemology-route"
"K38","记录、研究与知识生产","作者把持续修史解释为经验主义知识基础：记录形成数据，数据积累经验与智慧，使后来者能够应对变化。","历史记录与经验传承命题","中国修史传统和繁荣因果是作者历史解释，记录仍需后来者在新情境中重新理解。","4","3d0daabb-8f65-5e52-b6b0-03280864f723","2026-07-14","史不绝书","https://www.zhihu.com/question/9945672304/answer/2042201727336714267","数据出经验，经验出智慧，智慧保繁荣。","True","epistemology-route"
"K39","记录、研究与知识生产","作者拒绝以体制内外划分科学，要求所有研究者直接面对数据、表达式、逻辑、图表、论证和实验，并承担同一学术标准。","研究资格与方法标准","文章不否认体制化研究的历史必要性，反对的是把制度身份当作科学性本身。","2563","25fc6c41-fd55-5d14-a8e3-8cb8dcce81d9","2022-10-16","搞点科学","https://www.zhihu.com/question/552121513/answer/2717066208","世界上只有一种科学研究者，就是讲科学的科学研究者。","True","epistemology-route"
"K40","记录、研究与知识生产","作者把知识文化建设放到三代周期：第一代亲自求教研究，第二代继承实践，第三代把学习内化为无需反复说服的家风。","代际知识生产与传承模型","三代周期是作者的长期家庭方案，不是所有学习结果必经的固定世代数。","2005","9b0b722e-18ec-5a5e-97b2-bfe7baf20405","2023-09-23","三代乃成","https://www.zhihu.com/question/622913795/answer/3222818110","不要计划“一代翻身”。","True","epistemology-route"
"K41","记录、研究与知识生产","作者认为芯片知识不只存在于设计文件，而分布在制造、材料、工序、良率、专家协作和企业制度中，设计与制造相互生成。","产业知识、隐性工艺与组织生产","芯片历史、产业能力和未来路线属于作者技术判断，不作外部产业评估。","4025","f0e6b60b-5f91-5037-9796-480eeca991b2","2018-09-25","芯片","https://www.zhihu.com/question/275316968/answer/497644862","设计源于制造，制造本身就是设计的一部分。","True","epistemology-route"
"K42","记录、研究与知识生产","作者认为个人无法掌握全部专业知识并不构成人类知识上限，因为导论、进阶、专精和人口分工能够分布、保存与继续扩展知识。","分布式知识与传承能力判断","文章把更大威胁放在制度、污染、财富集中和灾难，这是作者的文明风险推演。","2170","c76169b7-8062-5ed6-a8b5-8f121b6665a9","2023-06-19","知识的上限","https://afdian.com/p/6bb258ec0e3511ee8b2c5254001e7c00","知识的上限不会是人类的智力能力。","True","epistemology-route"
"K43","不确定性、预测与决策","作者区分事实与超出事实的乐观或悲观，认为证据不足不能授权主体把看不见希望判成客观无望。","证据权限与希望判断","文章要求希望与事实相容，不允许用乐观扭曲明确风险。","3979","6565e946-d35d-5651-9ba8-b4db73c846d4","2018-12-23","悲观与乐观","https://www.zhihu.com/question/266034365/answer/557697304","人没有资格凭着自己的智慧就绝望。","True","epistemology-route"
"K44","不确定性、预测与决策","作者认为个人对可承受风险的临场判断无法阻止首次大错，因而用历史稳定时薪作为可检验预期锚，隔离意外超额收益。","风险预期算法与行为约束","这是作者针对赌博和投机提出的强约束，不是所有投资收益的普遍经济定律。","3415","28ea871e-515d-5e0d-8699-cd1af888f664","2021-04-05","制赌","https://www.zhihu.com/question/308289812/answer/1817707442","永不期待超出自己时薪的收益。","True","epistemology-route"
"K45","不确定性、预测与决策","作者反对把专业与人生交给身边人的“都说”，要求由本人调查和下注，并优先选择不因单一趋势变化就淘汰的基础能力。","选择主体与长期稳健性判断","文章同时包含对中国科技路线的预测，本文不把这些预测当作已验证结果。","3628","c4bab8ec-36c8-546c-84b2-a9fa20cd813d","2020-09-26","前途","https://www.zhihu.com/question/409844164/answer/1494926798","真正永远不错的，是万变。","True","epistemology-route"
"K46","不确定性、预测与决策","作者把认知的实际功能放在预测下一步和决定行动，并主张把探索设计成可记录、可复用的实验，使不理想结果仍产生经验。","预测、实验与未知价值模型","文章承认当经验无法再利用或传承、且主体只看盈利成败时，失败豁免会失效。","3744","eb01897e-5109-5976-9443-e08c2a60d5fc","2020-07-05","亦真亦幻","https://www.zhihu.com/question/404446499/answer/1319413675","只有真实的未知，才是历史留给你的礼物。","True","epistemology-route"
"K47","不确定性、预测与决策","作者要求父母面对无法完全拦截的新信息时，先公平了解规则与成败案例，再提出共享智力资源后仍未解决的真实怀疑。","未知信息与有效怀疑程序","文章仍承认父母有尽职过滤权，所反对的是跳过了解和好奇直接否定。","1059","c7ac910b-a11d-5123-877d-77ef606ec789","2024-12-31","弄潮","https://afdian.com/p/03bde97ac75911efa97752540025c377","有效的怀疑比坚决反对和严厉批判更好。","True","epistemology-route"
"K48","不确定性、预测与决策","作者以可控核聚变推演技术能力、热污染、经济竞争和全球管制之间的连锁风险，反对把单项技术突破直接等同于繁荣。","技术情景推演与二阶后果","聚变进度、能源需求和全球制度均是作者未来推演，不作外部科技与气候裁决。","4038","bd497e81-413b-5e4c-b1df-001d0efbd369","2018-07-22","可控核聚变","https://www.zhihu.com/question/267170674/answer/448696808","热也可以是一种污染。","True","epistemology-route"
