"evidenceId","section","claim","evidenceNature","boundary","ordinal","id","date","title","url","quote","quoteExact","sourceLayer"
"G11","身体、外貌与身体自主","作者把化妆解释为使人化身为被理想他者爱着的自我，从而取得信心、勇气和宁静，而非单纯取悦现实男性。","化妆、理想自我与信仰体验","这是作者对化妆精神动力的解释，不排除其他现实动机。","874","1eb66c05-05c4-5d5e-aec1-a0818428f5c7","2025-03-31","女所以容者","https://afdian.com/p/00f48ce207cf11f09a0952540025c377","化妆带来的快感，并不是“修饰面容”“突出优点”这么浅薄，它是在化身为一个“理想的自我”。","True","screened"
"G12","身体、外貌与身体自主","作者要求看到女性穿高跟和全妆赴约可能承担的身体不适，并以怜惜回应付出，而不是只评价外貌。","身体成本、打扮与关系回应","文章把具体打扮作为关系试探情境，不表示所有高跟或化妆都为特定对象牺牲。","15","26039300-f815-55a5-bd97-e5aa22635fba","2026-07-12","高跟","https://www.zhihu.com/question/589084113/answer/2058906714028644292","如果你的感受是“很好看，但是好心疼”，那么以后估计是她听你的。","True","screened"
"G13","欲望、性行为与性取向","作者区分性的重要性这一价值判断与性是否属于所有人生存刚需这一事实判断，并否认后者。","性的重要性与刚需概念区分","这是作者对性需求的事实判断，本研究不作医学或心理学验证。","121","2f4296c0-b9be-5bde-93fe-28743198c351","2026-06-05","色之为性也","https://www.zhihu.com/question/629092355/answer/2028432984659772089","但“性重不重要”是一个价值判断，“性是不是刚需”却是一个事实判断。","True","screened"
"G14","欲望、性行为与性取向","作者反对把没有性生活自动病理化，认为性欲可以被克服，人的独立人格比满足欲望更值得担忧。","性压抑、欲望控制与人格","文章借传统宗教和古代社会说明禁欲可能性，不是临床诊断意见。","2208","92b59c60-0b86-5629-8fe2-bcaa6a9b6d6c","2023-05-31","性压抑","https://www.zhihu.com/question/276719137/answer/3053432761","没有性应该引起的焦虑，远不及没有人格该造成的焦虑强。","True","screened"
"G15","欲望、性行为与性取向","作者反对把性感道德化为罪，并把勇气、理想、修养和磨砺后的表达也纳入性感，要求系统的性文化教育。","性感、性羞耻与性文化","这是作者的性文化判断，不是对具体展示尺度的统一规范。","3881","f589a906-d973-5139-9bff-d1687915271e","2019-10-23","性感罪","https://www.zhihu.com/question/35317151/answer/866577431","没有性自卑的人，才能健康的看待别人的性感。","True","screened"
"G16","欲望、性行为与性取向","作者用是否出于爱作为同性关系行为的条件性判断入口，同时把证明责任交还给自称出于爱的人。","同性关系与爱的条件判断","短文没有继续说明爱是否还必须包含同意、不伤害、忠诚或其他条件，不能扩展成完整同性伦理。","3945","964d3312-f52b-5cdf-a3cb-ee6085fb0dd0","2019-04-06","同性恋","https://www.zhihu.com/question/30929873/answer/643025681","你是出于爱，什么都不是罪。","True","screened"
"G17","欲望、性行为与性取向","作者把性关系的最低心理条件放在对风险和不可交换性的清醒接受，并反对以安全幻觉和利益预期进入性行为。","性风险、侥幸与行动条件","文章是作者的性伦理与风险判断，不是医疗风险评估或法律同意标准。","3370","f41e9566-f2d7-572c-9823-4c384370fd82","2021-05-01","性","https://www.zhihu.com/question/284304157/answer/1863415524","爱虽然温柔到极点，但任何一丁点都是绝对的英勇行为，它只可能发生在两个无畏的人之间。","True","screened"
"G18","欲望、性行为与性取向","作者反对把拥有大量性伴侣设为社会应保障的竞争标准，认为所谓性资源丰富与婚配、生育和人口流动结构相冲突。","性稀缺、竞争标准与人口结构","这是作者的社会与人口解释，不是性机会分布的外部统计。","498","0a84f926-060d-55d3-be49-4ce20b266410","2025-11-03","性稀缺","https://afdian.com/p/6f3e3884b29611f0bac852540025c377","这种事，自己不要执着，随缘随缘，别整天纠结焦虑，甚至搞起“社会控诉”来。","True","screened"
"G19","同意、边界与性暴力","作者以身体和繁殖条件解释某些动物中的雌性选择能力，同时限制强奸概念只能用于存在可被强迫意志和控制关系的情境。","雌性选择、控制与强奸概念边界","这是动物行为与人类概念的类比，文章本身承认部分定性有争议，不能直接转为人类法律判断。","4029","682f519d-c178-5ca4-a1a9-3da75ba2f1dc","2018-08-21","自然状态下的雌性权利","https://www.zhihu.com/question/291171524/answer/474019809","因为基本上动物中的“女权”是天然成立的。","True","screened"
"G20","同意、边界与性暴力","作者认为问题不在于性欲本身，而在于未经主动许可便以不在乎后果的方式公然提出性要求。","性欲表达、主动许可与轻佻伤害","文章同时讨论文化信号和潜意识影响，但不能用成因解释取消行为者对表达方式的责任。","435","0fb162a0-10e8-5c74-836e-77b05d58f59b","2025-12-10","小作业","https://www.zhihu.com/question/669166275/answer/1982183005117232596","问题不出在对方有没有这个欲念，而在于对方敢于在你没有主动给许可之前就公然流露。","True","screened"
"G21","同意、边界与性暴力","作者区分关系中的伤害承认与法律上的有罪认定，认为公共标准应由中立司法裁决，当事人不应自行宣布绝对无罪。","性骚扰评价、关系伦理与司法位置","这是作者的程序与关系策略，不是性骚扰法律标准说明。","2256","cdf5fefa-e97b-5609-964c-0a73283ea91a","2023-05-06","性骚扰共识","https://www.zhihu.com/question/599195837/answer/3014751915","你自己要站一个“我不确定我有没有罪”的立场，而不是一个不等法庭裁定就自行宣布地“我绝对没罪”的立场。","True","screened"
"G22","同意、边界与性暴力","作者承认题述行为可能含性骚扰成分，却反对把性质、情节和人的整体价值合成无污点的道德总判决。","性骚扰情节与道德主义","文章反对道德总判决，不等于否认性骚扰成分或取消具体责任。","3522","8ac10e4e-bb0c-5822-bb8e-bfed9bd7fa41","2021-01-11","性骚扰","https://www.zhihu.com/question/438295405/answer/1671537986","这话严格说的确有性骚扰的可能成分","True","screened"
"G23","同意、边界与性暴力","作者建议性骚扰处置先固定证据，再用可测且可逆的赔偿和有律师参与的谅解协议减少后患。","骚扰后的证据、赔偿与协议","这是作者提出的私下处置路径，不是本研究的法律建议，也不代表所有案件都适宜和解。","1976","65406b21-33ad-5999-8941-4f672b5c5653","2023-10-12","反骚扰","https://www.zhihu.com/question/625687555/answer/3247068566","固定证据。","True","screened"
"G24","同意、边界与性暴力","作者区分青春期性向往与侵犯性、粗暴、公开的性语言，并主张首次教育、重复行为留痕和监护介入。","未成年人性表达、教育与骚扰记录","文章针对未成年人情境，不能直接扩展为所有成人骚扰的统一处置程序。","2754","202a2c65-da79-5c2a-82b4-afaf01d933af","2022-06-10","无知骚扰","https://www.zhihu.com/question/64331601/answer/2523268204","但是有了性向往，用这种侵犯和粗暴的语言来表达，这是不正当的。","True","screened"
"G25","性知识、教育与健康","作者要求父母提供生理、避孕、性病、隐私和性权利知识，同时管理自己的焦虑，不把教育转成窥探和审讯。","亲子性教育、隐私与自主","文章是家庭教育原则，不是完整的性健康课程或医学指南。","28","b4af6921-69d1-5962-ab5f-f7f86f20a794","2026-07-09","守在门外的人","https://www.zhihu.com/question/443301560/answer/2038363981069465039","然后相信ta们会善用这些知识保护好自己。","True","screened"
"G26","性知识、教育与健康","作者认为家长与子女谈性需要先取得关系资格和克制嫌恶的素养，否则只能单向提供材料，不能强迫子女敞开。","性教育者的关系资格","文章讨论家长资格，不表示子女没有其他教育与求助渠道。","1482","e8563f66-b7ed-518e-8bdf-9978734054e8","2024-07-08","性教育的门槛","https://www.zhihu.com/question/660565409/answer/2001556811904480885","所谓资格，是指你的子女对跟你聊这个没有抵触和焦虑。","True","screened"
"G27","性知识、教育与健康","作者把性教育的成效放在行为改变和继续传递，而不把一次性覆盖率或体制评分当作唯一尺度。","性教育的行为与传递尺度","文章用一般教育理论回应性教育普及问题，不提供具体课程内容。","3172","01008cb7-e4fa-57cc-a8d5-552f257050a9","2021-07-31","教育的及格线","https://www.zhihu.com/question/22133548/answer/2030810307","教育的根本是改变人的行为，而不是改变人在“体制”中的评分。","True","screened"
"G28","性知识、教育与健康","作者反对把HIV感染者视为洪水猛兽，认为直接询问和关系中的风险沟通比污名化更可取。","HIV、风险沟通与去污名判断","这是作者对感染者关系行为的概括，不是传染概率、诊疗或母婴阻断意见。","1946","a010dce6-e168-549f-a839-273b07366808","2023-11-05","恐艾","https://www.zhihu.com/question/267158713/answer/3277048226","不要把人家看成洪水猛兽。","True","screened"
"G29","性知识、教育与健康","作者设想以逐条录像告知和事前免责处理婚检信息披露风险，并提醒无报警不等于安全保障。","婚检告知、同意与信息风险","文章没有证明该免责安排在现实法律和医疗伦理上有效，本文只记录作者设想。","737","b1a3900f-899d-5834-9ce0-38e0a3a08ef6","2025-06-12","免责在先","https://www.zhihu.com/question/1914858029729429401/answer/1916504536400524202","婚检无报警不代表任何安全保障","True","screened"
"G30","性知识、教育与健康","作者把性行为写成与生命后果相连的风险决定，要求进入关系前具有不会伤害对方的信念和承担错误后果的决心。","性风险、信任与承担","文章的性别化语言和风险判断属于作者立场，不是医学、刑法或有效同意的完整标准。","831","2eccf9b6-83e0-564b-b9d0-85951231117e","2025-04-22","不避","https://www.zhihu.com/question/1897583027309220850/answer/1897977377532909501","没有这“她不会害我”的把握和这个“错了我认了”的决心就不要开口。","True","screened"
"G31","生育、妊娠与生殖选择","作者反对用男性可能参战证明男性天然应有更多权利，并把历史孕产风险视为女性被低估的广泛牺牲。","孕产风险、战争风险与性别权利","文章中的历史伤亡比较属于作者估计，本研究不作人口史或医学统计确认。","2987","de2b9bba-b9e5-5d19-9892-3bc86b6ff7e7","2021-10-20","谁危险","https://www.zhihu.com/question/275356115/answer/2180722672","实话实说，综合来看，从古算到今，做女人和当兵，谁风险更大还难讲得很。","True","screened"
"G32","生育、妊娠与生殖选择","作者把生育期痛苦放入婚姻保障和女性对未来坠落的恐惧中，认为伴侣的感应、照顾和响应构成关键心理支撑。","生育风险、婚姻保障与情绪支持","文章对传统宗族和现代婚姻保障的比较属于作者解释，不是产后抑郁的临床病因模型。","1474","fedadbd7-2954-5679-ba74-564b76c57363","2024-07-12","生育抑郁","https://afdian.com/p/449764a0401b11efaf5652540025c377","她在这段期间，唯一能抵抗对未知的恐怖想象的依靠就是你，你懂不懂？","True","screened"
"G33","生育、妊娠与生殖选择","作者把产后泌乳视为必须面对的身体事实，并把争论具体化为直接哺乳、挤奶及乳汁处理方式。","产后泌乳与喂养方式","文章没有充分裁决伴侣关系中的命令和同意问题，也不能替代哺乳医学建议。","2342","e9255064-2bae-55f5-9528-6fc3b1f023f8","2023-03-19","母乳喂养","https://www.zhihu.com/question/542022046/answer/2943594941","你们的争论本质上仅仅只是让婴儿直接吮吸，还是用挤奶器","True","screened"
"G34","生育、妊娠与生殖选择","作者认为妊娠中的生育决定由女性单方面作出，而孩子出生后生物学父亲身份和抚养责任不能用事后声明取消。","妊娠决定权与出生后父职","这是作者对其所理解法律框架的判断，不是现行法的权威解释。","1071","f61b4587-54ac-5fcd-8be0-fbb339fb134a","2024-12-25","不想生","https://www.zhihu.com/question/439592297/answer/63744893747","女性对受孕胚胎的生育权是专断的，不受男方的干预。","True","screened"
"G35","生育、妊娠与生殖选择","作者用宗教文本内部前提追问反避孕立场的责任边界，认为人口扩张后果无法保证时，避孕可能是人类的活路。","避孕、宗教命令与后果责任","这是作者的宗教文本内反驳，不是避孕医学指南或对全部宗教立场的概括。","3096","aede86bf-086d-54f4-9602-774aef4dc5c0","2021-09-04","生养众多，遍满地面","https://www.zhihu.com/question/290069805/answer/2102565077","给人类避孕套，而不是给人类核末日。","True","screened"
"G36","生育、妊娠与生殖选择","作者反对父母用英明理由给生育加冕，认为生育常由偶然、本能、压力和具体时机形成，重点是善待已经出生的子女。","生育理由、偶然与对子女的债务","文章不是说所有生育都无行动原因，而是取消父母借理由向子女索取的正当化。","3712","ef094234-dbe5-5865-9bf5-1526a70d174e","2020-07-24","生育理由","https://www.zhihu.com/question/349923819/answer/1357923844","生育子女，并没有什么理由，而只有当时机缘巧合原因。","True","screened"
"G37","性别化照料与家庭劳动","作者允许全职太太作为条件性选择，却要求其不是保姆替代物，仍保有事业、专业、社会接触和人格发展。","全职太太、财富条件与人格发展","文章把这一安排限定在少数富有且尊重人格的家庭，不把它当作女性普遍道路。","3596","e6b593e6-a6bd-52fe-9288-9aae7b316726","2020-10-31","全职太太","https://www.zhihu.com/question/427755526/answer/1551500126","全职太太可以做，但是不是那种“保姆/清洁工综合替代物”。","True","screened"
"G38","性别化照料与家庭劳动","作者区分因从容选择和因不信任他人而亲自带娃，认为相同行为的动机会改变其对子女的长期影响。","全职照料的动机与教育影响","文章中心是父母照料和教育授权，不只针对女性，也不能据此判断所有全职照料。","3541","927ba21c-4a62-5601-8434-bf3d8290b3f2","2020-12-27","全职主妇","https://www.zhihu.com/question/435985082/answer/1648363869","动机是一种魔法。","True","screened"
"G39","性别化照料与家庭劳动","作者认为真正值得企业调整制度的妈妈岗更可能服务于难以替代的中高级女性人才，而低端杂务反而依赖固定出勤。","生育、弹性工作与人才保留","这是作者对企业交换成本和岗位适配的判断，不是就业政策或职场统计。","732","da6f5c1c-e01b-5f75-abb3-fbf29b15c36f","2025-06-15","妈妈岗","https://afdian.com/p/f687e8ce43bc11f0813b52540025c377","妈妈岗更可能是财务总监、大客户经理、咨询顾问这一类的中高级职位。","True","screened"
"G40","性别化照料与家庭劳动","作者认为离婚后抚养义务在实践中可被隐瞒收入、制造失业、转移财产和拖延执行削弱，从而把照料成本压给一方。","离婚抚养、执行成本与照料负担","文章对判决和执行效果的描述按作者事实判断记录，不是法律建议或普遍案件结论。","3221","3e952728-2d95-553b-a378-44c50203c977","2021-07-06","抚养费","https://www.zhihu.com/question/470202472/answer/1981030208","不愿再承担抚养义务的人在事实上是有大量的手段逃脱离婚后的抚养义务的。","True","screened"
"G41","性别化照料与家庭劳动","作者反对把孩子和家庭正常支出记成妻子对丈夫的情感债务，并要求以多次记录、询问和改良判断婚姻冷漠。","婚姻支出、照料与孤证不立","文章处理具体婚姻账户，不能扩展为所有经济付出都不需要被承认。","99","239864fc-672d-5425-831f-58a85b942faa","2026-06-18","再三之后","https://www.zhihu.com/question/1912584982687360284/answer/2051074791961105921","重大关系有一个简单的原则——孤证不立。","True","screened"
"G42","性别化照料与家庭劳动","作者把女性对成熟男性的期待解释为寻找经现实验证、能够承担家庭责任的人，同时承认年轻男性不可能跳过成长阶段。","男性成熟、家庭承担与阶段差","这是作者对一种女性择偶标准的解释，不是所有女性或男性的固定心理模型。","3023","cffb9669-3743-55fd-bfa4-9e9cdd52e18a","2021-10-02","被说幼稚的男人","https://www.zhihu.com/question/28125073/answer/2150880905","所以，我们说人的幼稚总是绝对的，成熟只是相对的。","True","screened"
"G43","尊严、保护与文化信号","作者把物化界定为不再把对方视为平等的人，并将色情行业中的物化连接到违法、污名、债务和救济缺失。","物化、性行业与社会支持","文章不认为从事表演或性相关职业本身自动构成物化，关键在拒绝权和社会救济。","543","5ca35e55-fe25-519d-ac61-49046c6f7be5","2025-10-08","色字头上一把刀","https://www.zhihu.com/question/626316490/answer/1958981361466582502","意思是不再把对方看成人类，而是某种低人一等的事物，可以像对待签字、扳手、电吹风一样随便处理。","True","screened"
"G44","尊严、保护与文化信号","作者认为缺少事后实锤不能证明事前戒备纯属幻想，并把男性凝视解释为可能存在占有或窥伺意图的风险预期。","凝视、觊觎与风险预期","文章反对把风险预期直接当成妄想，也明确没有据此给所有具体男性定罪。","1703","da02a7b3-c03a-5d18-81ee-7c7fd64649e4","2024-03-12","Gaze","https://www.zhihu.com/question/641081823/answer/3428251809","男性的觊觎，也是出自女性的想象吗？","True","screened"
"G45","尊严、保护与文化信号","作者认为贤妻良母虽曾是褒奖词，却因与忍辱牺牲和从属角色长期相连而不再适合作为现代女性的稳妥赞美。","传统称谓、赞美与角色框定","文章没有否定妻子和母亲身份，而是反对用角色称谓替代对具体人格和贡献的见证。","316","463b7393-59fa-5014-a19b-4f653e7366ad","2026-02-10","贤妻良母","https://afdian.com/p/53862a6a007111f1bef352540025c377","贤妻良母这个词主要是被传统社会用得太多，给用坏了。","True","screened"
"G46","尊严、保护与文化信号","作者认为判断男性是否尊重女性不能只看其是否保护，还要看他是否承认女性原有能力，并在冲突时不以保护居功索取。","保护、能力承认与居功检验","文章提供关系观察角度，一次表态不能证明长期尊重。","8","03c701aa-9760-5272-9215-6de6a61ce6f9","2026-07-14","尊者","https://www.ifdian.net/p/c367153e797411f1812d52540025c377","真诚的人不会拿这个居功，不会拿这个说“没有功劳也有苦劳”，不会说“你看我对你多好”。","True","screened"
"G47","尊严、保护与文化信号","作者认为女性通过竞技和对抗训练形成野性与不可预测的反击气质，可以提高潜在骚扰者对冒犯成本的判断。","身体训练、自卫气质与骚扰预防","这是作者的预防性判断，不表示骚扰责任转移给女性，也不是自卫效果统计。","224","0b902ea5-34a9-52f6-b966-0d946631f92b","2026-04-05","野人","https://ifdian.net/p/5e2470482ad911f1bdfd5254001e7c00","生为女性，野性是最好的祛邪避凶的镇魂神器。","True","screened"
"G48","尊严、保护与文化信号","作者把物化的重点界定为无视人说不的权利，并区分正常交易中的条件服务与取消选择、贫困胁迫和拒绝后继续纠缠。","物化、拒绝权与交易边界","这是作者的物化概念，不等于所有利用服务或商业交换都把人当作物。","3219","0d8a4deb-f301-52bb-aca5-971a9deb5ef8","2021-07-06","物化","https://www.zhihu.com/question/455400623/answer/1982376135","“物化”是指无视人的权利——这重点是指不考虑人说“不”的权利。","True","screened"
