"evidenceId","section","claim","evidenceNature","boundary","ordinal","id","date","title","url","quote","quoteExact","sourceLayer"
"T21","技术、劳动与失业","作者认为其所划分的第三代自动化从特定工位的高自由度、实时感知和自主判断开始，才形成真正替代人类并产生利润的能力。","第三代自动化节点与利润条件","文章讨论作者划分的自动化代际和特定工位起点，不是对所有现有全自动生产线的实证评估。","1817","c09731c6-fc7d-5aaf-90a4-8be66fe3c22b","2024-01-25","全自动生产线","https://www.zhihu.com/question/435169703/answer/3375061292","全自动生产线是真的可以替代人类的，而且还有利润。","True","screened"
"T22","技术、劳动与失业","作者预测劳动密集型制造业整体收缩，最低端工业形态可能是机器人生产线，主要问题转向低文化水平人口的长期过剩。","机器人制造与劳动力过剩","这是作者对未来五十年的推演，不能改写成已经发生的就业事实。","3157","b2630e91-67a2-5261-9305-bf4929f7a7e3","2021-08-09","制造业空心化","https://www.zhihu.com/question/394028190/answer/2049281809","未来最底端产业就是机器人生产线。","True","screened"
"T23","技术、劳动与失业","作者把高失业率的根本问题归因于没有创造足够就业机会，而不是年轻人拒绝劳动，并把宏伟事业与组织军队对外战争列作理论上的两条充分就业道路。","失业归因与充分就业道路","两条道路是作者在论证中的区分，并非等价行动建议；相关政治经济因果只按文本内判断记录。","2733","02b905db-f897-5f58-89a0-8cf878a85d91","2022-06-21","失业率高","https://www.zhihu.com/question/533260345/answer/2538697233","失业率高的真正问题在于创造不出足够的就业机会，不在于“年轻人摆烂”。","True","screened"
"T24","技术、劳动与失业","作者认为工业软件替代和自主工业体系会提供产业窗口，但机会不自动属于现有程序员，进入工业软件等专业细分需要额外学习和能力转换。","工业软件窗口与职业转换","文章讨论产业机会和个人能力转换，不能简化成人人都能从软件替代中受益；“行业知识和长期技术积累”不是原文逐项列出的并列公式。","3727","c95a0865-42d5-537f-8663-0ff965b6638d","2020-07-15","程序员前景","https://www.zhihu.com/question/389889237/answer/1340483247","工业软件，这才是中国制造业最大的短板！","True","screened"
"T25","AI、机器与智能边界","作者认为具身智能的瓶颈不在单个机器人展示动作，而在标准化硬件、操作系统、编舞器和编舞师组成的生态。","具身智能与生态分工","这是文章对人形机器人路线的分类入口，具体技术判断属于作者文本内分析。","812","ccbd71ee-ab45-54d0-8ce9-27f184b19a0d","2025-04-30","具身智能","https://afdian.com/p/25640ae21fb911f0a88f52540025c377","人形机器人现在其实有两个方向。","True","screened"
"T26","AI、机器与智能边界","作者认为AI会使普遍技巧迅速低端化，人的核心价值转向思想和美学修养，而不是少数可复制技巧。","AI替代与人类价值边界","“价值核心”是作者的人类学判断，不是本文或外部社会的价值裁决。","2336","6511b53f-878c-5ae0-af8f-d2f04e78569c","2023-03-22","AI 一","https://www.zhihu.com/question/591002830/answer/2947430561","真正的问题是，你要意识到这个美学修养才是你的价值核心，不能再简单的依靠一点小技巧混饭吃罢了。","True","screened"
"T27","AI、机器与智能边界","作者预期封闭大模型生态会受到主权与意识形态限制，开源AI、多层供应商和区域认知层将形成新的算力生态。","开源AI与区域生态","这是作者对未来AI产业结构的预测，不是现状市场份额报告。","2333","9fec08c6-0280-5037-9510-3875a62a291b","2023-03-26","算力问题","https://www.zhihu.com/question/591405556/answer/2954104553","这就给“开源AI”留下了专属的生态位。","True","screened"
"T28","AI、机器与智能边界","作者认为大模型生态存在原则性的可信性困难，可信AI应以可核查核心文献、公开信念和自由选择的小型服务组成。","AI可信性与核心文献","文章提出的是作者的知识与服务模型，不是AI安全标准或法律意见。","2293","4d790f5c-c918-50b5-8ab4-b2d7816c34d2","2023-04-18","可信的ai服务","https://www.zhihu.com/question/510142161/answer/2989954457","实际上，我信任的是核心文献，而不是ai本身。","True","screened"
"T29","AI、机器与智能边界","作者认为形式独特性本身并不稀缺，AI生成的新形式只有在人的价值信念、投入和历史记忆中才可能获得创新地位。","AI生成与创新资格","这是作者对“创新”概念的内部区分，不是版权或艺术史裁判。","1174","767fc5c4-240d-52ad-b09a-a66fc7ffa4cb","2024-10-22","ai创新","https://www.zhihu.com/question/814165911/answer/11529564516","独特性本身并不稀缺","True","screened"
"T30","AI、机器与智能边界","作者认为AI图像和视频生成的关键限制常来自用户无法形成可描述、可检验的意图，AI最终是创作工具而非创作本身。","AIGC工具性与创作者能力","文章讨论创作流程和审美判断，不是对所有生成式AI产品性能的测评。","1901","1aaa2ef5-6395-561f-b61e-8a69af24fc4a","2023-12-02","落草为王","https://www.zhihu.com/question/632699482/answer/3310345691","ai终极只是创作的工具，不是创作本身。","True","screened"
"T31","历史经验、记录与知识继承","作者把历史记录解释为经验主义的代际接口：记录形成数据，数据积累经验和智慧，智慧用于保存繁荣。","记录、数据与经验传递","这是作者对中国历史记录传统的解释，相关文明史判断按文本内叙述记录。","4","3d0daabb-8f65-5e52-b6b0-03280864f723","2026-07-14","史不绝书","https://www.zhihu.com/question/9945672304/answer/2042201727336714267","数据出经验，经验出智慧，智慧保繁荣。","True","screened"
"T32","历史经验、记录与知识继承","作者要求家族史记录同时保证采集质量、叙事连续、事实核实和多地长期保存，使家族经验能够被后代调用。","家族档案与长期保存","文章是家族史记录方法建议，不是档案学规范的完整替代。","1265","625d025d-e6e9-5a00-a47f-f8f8992eb39b","2024-09-26","家族史记录","https://afdian.com/p/cbcdfa7c7be611ef93e652540025c377","采访要留出足够多的时间——不是几个小时，而是几天，甚至几周时间。","True","screened"
"T33","历史经验、记录与知识继承","作者认为世界史教育提供跨文明交流的上下文和史才训练，教育应教鉴定材料、保留怀疑和交叉观察的方法。","世界史与文明沟通能力","这是作者对历史教育功能的判断，不是对课程效果的外部评估。","3894","fdf47337-3241-5790-a0da-9c0cc451c6eb","2019-09-08","世界史","https://www.zhihu.com/question/334543952/answer/817647334","一个人所掌握的世界史的版本决定了这个人的“交流频宽”","True","screened"
"T34","历史经验、记录与知识继承","作者把中国前三十年工业化的关键成果定义为大量劳动者获得按图纸、标准、技术员和工友组织生产的经验，并把中国道路概括为生产关系和人的工业化超前于生产资料的充分成熟。","中国工业经验与人的继承","“人的工业化超前”是作者对中国工业化特殊道路的概括，不是所有国家的普遍先后规律，也不是社会史统计结论。","837","68b4accc-0281-5523-ba48-336a1ecf58ea","2025-04-19","铁棒有何用","https://www.zhihu.com/question/51700891/answer/1896959008058876723","前三十年工业化最大的成就是造就了一整个受到了工业文化洗礼的工人阶级。","True","screened"
"T35","历史经验、记录与知识继承","作者认为中低端工业化是原理性研究落地的基础，所谓人才流失部分来自产业和学术岗位结构转型，而非单纯人才短缺。","工业基础与人才流动","引文是作者因果链的连续片段，人才流动和产业史判断不作外部核验。","3128","049ac2a7-fd8b-5c5c-b78c-1133cbd4c75e","2021-08-24","人才流失","https://www.zhihu.com/question/55078788/answer/2079862263","没有技术上的基础条件，没有补足工业化的课","True","screened"
"T36","历史经验、记录与知识继承","作者认为机构继承不能停留在模仿创始人风格，应把个人遗产转化为地点、主张或流派资产，供后来者继续使用。","机构遗产与集体继承","本篇是经原文复核批准的筛选层补录，讨论建筑事务所继承，不是一般企业继承法。","80","99a51c26-98ed-5aeb-a56a-c2be644d2779","2026-06-25","续白诗","https://www.zhihu.com/question/2052746256053690695/answer/2052884834809279570","一个大所不能被限定在一个小圈子里，搞成一个活生生的古墓派。","True","approved-supplement"
"T37","文明保存、能源与环境","作者把传统手艺和纯手工能力比作原始种，认为它们即使暂时退出市场，也应以最低资源保存为文明重新生长保留能力。","手工技艺与文明可再生能力","这是作者的文明保存比喻，不是要求传统技艺重新成为主流生产方式。","27","6587f538-6d67-5561-99dd-2eaf61719621","2026-07-09","眠种","https://www.zhihu.com/question/427364036/answer/2038687768700772586","是我们整个技术文明的原始胚芽。","True","screened"
"T38","文明保存、能源与环境","作者认为可控核聚变解除能源约束后会放大放热、消费和国家竞争风险，必须先有超越现有气候协议的全球管制。","聚变能源与热污染风险","这是作者的未来风险设想，不是聚变工程或气候科学的外部结论。","4038","bd497e81-413b-5e4c-b1df-001d0efbd369","2018-07-22","可控核聚变","https://www.zhihu.com/question/267170674/answer/448696808","热也可以是一种污染。","True","screened"
"T39","文明保存、能源与环境","作者把煤电、核电和绿电放入能源基础设施、技术标准、制造能力和长期秩序的竞争中，强调国内应用市场会反过来形成技术竞争力。","能源基础设施与技术秩序","文章包含作者对国际能源市场和地缘关系的推演，不能改写成现实政策结论。","3038","88f8cd6c-cc37-5882-8a95-3b344367317b","2021-09-24","煤电核电绿电","https://www.zhihu.com/question/488367544/answer/2136458037","核电其实是比高铁更强大的一体化工具","True","screened"
"T40","文明保存、能源与环境","作者认为气候异常时代的治理目标应从防灾和抗灾扩展到容灾，提高灾害发生后的限制、缓冲和恢复能力。","气候风险与容灾能力","这是作者的灾害治理框架，不是对具体气候趋势或应急资源的评估。","3180","a4a9a8da-4f77-57ee-b1b9-c34a55417aea","2021-07-25","气候异常时代","https://www.zhihu.com/question/474264183/answer/2018027733","不但要加强防灾力、抗灾力，还要增强容灾率。","True","screened"
"T41","文明保存、能源与环境","作者设想未来农业将并入能源、交通和工业条件更优的集约系统，同时要求把土地转向有层次、有弹性的生态系统以增加文明容错。","农业工业化与生态容错","文章是作者对农村和农业未来的长期设想，不是农业技术路线图。","3125","5fcaadb8-9bba-5d43-9f03-0c374dfc9729","2021-08-24","农村的未来","https://www.zhihu.com/question/437882772/answer/2081194676","让生态圈增厚，把更多的资源交到这位教师手里","True","screened"
"T42","文明保存、能源与环境","作者认为传染病高发期需要公共卫生制度、自我治理和国际合作，事后医疗技术不能替代社会层面的预防和治理。","技术能力与公共卫生治理","文章属于作者对未来传染病风险的判断，不是医学诊疗意见。","3584","2cafa14d-8a38-5489-8168-38b9702a1821","2020-11-10","下一轮","https://www.zhihu.com/question/429545834/answer/1567340776","真正的应对，不是依靠医疗技术的事后抵抗，而只能依靠强有力的公共卫生制度","True","screened"
"T43","技术治理、风险与公共目标","作者认为大型产业政策必须容纳失败和受控竞争，不能因试错成本就把早期执行者简单定罪，计划经济也可以设计多机构竞争。","产业政策与受控竞争","这是作者对产业政策和试错责任的制度设想，不是对具体项目责任的法律判定。","3677","5acee43d-6551-5368-a690-20067a2a73be","2020-08-28","两害相权","https://www.zhihu.com/question/417455424/answer/1438157258","计划经济完全可以计划竞争。","True","screened"
"T44","技术治理、风险与公共目标","作者认为复杂建模工具只有嵌入设计、审查和责任流程才会真正落地，审查者无法理解模型时会通过冗余和保守标准压低创新风险。","BIM审查与技术治理","这是作者对建筑信息模型落地条件的分析，不是建筑规范或事故责任意见。","2453","2de34923-9512-534e-890b-d6a12739e092","2023-01-11","赵哈哈","https://www.zhihu.com/question/332920384/answer/2839448231","问题是，你的图算不出问题就没问题？","True","screened"
"T45","工具、材料与基础设施","作者认为重大工程必须在和平假设失效后重新估算防护、运输、保险和保安成本，技术基础设施的可靠性需要重新定价。","基础设施安全与风险定价","文章讨论地缘风险情境下的基础设施设想，并可跨层用于风险治理；它不是对具体事件责任或安全等级的认定。","2587","4dd1b33f-3e10-58ae-9a7b-d9e9f132d28c","2022-09-28","安全假设","https://www.zhihu.com/question/555941937/answer/2692756756","和平假设被打破了。","True","screened"
"T46","技术治理、风险与公共目标","作者认为现代信息技术和管理已使百万级组织的有效监管成为可能，旧有“基层不会被监管”的经验正在失效。","信息技术与组织监管","这是作者对监管能力变化的判断，不是对现实行政腐败程度的统计分析。","1639","54af5c2a-7be2-502e-b290-f3ba462d5b0e","2024-04-16","贪官","https://afdian.com/p/3703bed6fbda11eeb15852540025c377","现代信息技术，有效监管百万人规模的组织","True","screened"
"T47","技术治理、风险与公共目标","作者区分技术可能性与围绕技术的设想、开发、传播、应用和管制行为，认为后者都负有价值与后果责任。","技术中立、传播与先见责任","文章把责任高度集中于最先看见危险可能性的人，却没有给出风险阈值和制度化分责程序；本文只重建这一作者判断。","3714","26958a21-d401-5a47-88cf-7f8f609080f8","2020-07-23","技术中立","https://www.zhihu.com/question/26094195/answer/1356559409","技术本身是价值中立的，但是围绕着技术的行为——从设想技术，到开发技术、到传播技术、应用技术、管制技术等等等等——没有一个是所谓中立的。","True","screened"
"T48","技术治理、风险与公共目标","作者拒绝在大众媒体把大规模伤害技术当作好奇或智力竞赛公开讨论，认为工具中立不能免除传播者对使用后果的责任。","伤害性知识的公开传播边界","文章设置的是大众传播底线，不等于停止全部研究，也没有完整讨论受控实验、专业审查和防御性知识的区分。","3733","a9f6721f-762d-553d-ba24-b9980a0729ba","2020-07-08","技术伦理","https://www.zhihu.com/question/405590356/answer/1325784636","技术/工具无罪论是一种可怕的天真——如果不是一种邪恶的话。","True","screened"
