"paper","title","id","url","hasId","hasUrl","status"
"03_伦理作为社会技术_权力互惠与社会资本.md","道德绑架","5a49c3ea-822e-5e88-9b69-b28345b46506","https://www.zhihu.com/question/55493760/answer/2021277965","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","道德与伦理","2b41e782-37c3-56bc-b2df-0de09ead4bcc","https://www.zhihu.com/question/19877371/answer/2251182448","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","道法自然","8ea0b86e-e7e1-5dce-abb0-b04a94f0cbae","https://www.zhihu.com/question/394981610/answer/1237969524","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","奠仪几何","9af3f757-ffb6-5c9e-b461-afdf9ccea949","https://www.ifdian.net/p/85097b3e7bd011f1978652540025c377","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","恶来儿","2550e553-ce60-56a3-8a87-53f6b868aec4","https://afdian.com/p/71b094d8329211f0b02952540025c377","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","反叛逆","523c4064-2745-5b68-92dd-d8209abaf022","https://afdian.com/p/a65f1942f3d211efb3c75254001e7c00","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","废没废","3d075c9c-05f2-59ea-a35a-6f59dd033d4a","https://www.zhihu.com/question/360327798/answer/950494273","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","感谢","88f6cc45-e9e6-5f6e-be62-c55309d38e84","https://www.zhihu.com/question/21723111/answer/1857318376","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","高跟","26039300-f815-55a5-bd97-e5aa22635fba","https://www.zhihu.com/question/589084113/answer/2058906714028644292","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","寒症","ed76587c-4978-562f-bf91-82c47bf305fe","https://afdian.com/p/bbb2e5b4fa8811efa63c52540025c377","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","后半句","359095f1-02f7-5cfb-ac88-a2add28d06ca","https://www.ifdian.net/p/ed6f1e387afc11f1a7eb52540025c377","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","欢迎不客气","24394a0a-7e31-5d3b-bee2-fd434354ad9b","https://afdian.com/p/f53a46d88b8911ef9c9a52540025c377","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","假面","6394ed80-87a6-5672-be17-6c14abfad7e0","https://www.zhihu.com/question/21059033/answer/1778974150","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","录取线","bc0b8aa6-c51e-5c02-8b44-64f7c256154f","https://www.zhihu.com/question/599385566/answer/3036675225","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","面子","8be80072-b42a-569b-9b77-f4ca432b3fea","https://www.zhihu.com/question/648184251/answer/3435446030","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","面子币","dac0b7bb-3765-5cd2-bcbd-0271ceb6c58c","https://www.zhihu.com/question/637312596/answer/109569947835","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","朋友合伙","95d56649-1036-5b30-b30e-c5c1c7f93fb4","https://www.zhihu.com/question/24090827/answer/1756246516","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","批评","11ad7ad3-87eb-5681-93e2-de3e21cbd8a2","https://www.zhihu.com/question/22987136/answer/1434894604","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","破防","f64d2354-d498-56e3-8c70-9603ee776258","https://www.zhihu.com/question/20026303/answer/2645652749","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","祈祷与祝福","e1c592d3-dec0-5afe-9497-b5279124745c","https://www.zhihu.com/question/23975825/answer/1830683333","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","潜藏无形","f6347ba6-aad3-5f7f-8b08-353683f03410","https://www.zhihu.com/question/422912586/answer/1496227069","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","人品差","c60c486a-8a23-568d-a844-80fa08292d8b","https://www.zhihu.com/question/337022484/answer/763891776","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","实习生","375bbeb5-3d6c-5be6-a19c-c0b252263579","https://www.zhihu.com/question/1950221207/answer/25087159639","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","我不同意","7c1ef093-4ed5-5a74-b177-ef28f3ee85bb","https://afdian.com/p/7654f42ea16111ef9b5c5254001e7c00","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","性骚扰","8ac10e4e-bb0c-5822-bb8e-bfed9bd7fa41","https://www.zhihu.com/question/438295405/answer/1671537986","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","一寸欢喜","8db8f172-3520-5077-a078-2c9578ebaf39","https://www.zhihu.com/question/2039110884006604997/answer/2041179100837058049","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","中国的不足","a464d0ff-9c7c-5003-a8a0-b3e0fb0df61a","https://www.zhihu.com/question/48994434/answer/1273523696","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","装之罪","9a8c7950-c89e-5fb4-a298-ac343e1928a9","https://www.zhihu.com/question/614793861/answer/3142724103","True","True","PASS"
"03_伦理作为社会技术_权力互惠与社会资本.md","尊者","03c701aa-9760-5272-9215-6de6a61ce6f9","https://www.ifdian.net/p/c367153e797411f1812d52540025c377","True","True","PASS"
"04_家庭与亲属秩序.md","暴力债","bf9f7d37-942e-5efd-b212-3bbd9bfec221","https://www.zhihu.com/question/407247948/answer/44460736197","True","True","PASS"
"04_家庭与亲属秩序.md","被拖累的姐姐","a0f663cc-cdbe-57bb-9037-1fc75cdc8b80","https://www.zhihu.com/question/419755073/answer/1461820991","True","True","PASS"
"04_家庭与亲属秩序.md","不听老人言","61843e2f-9230-5dc2-adf6-bb7b3416d5f6","https://www.zhihu.com/question/1889581579178849918/answer/2033525184934715882","True","True","PASS"
"04_家庭与亲属秩序.md","财富观 II","af7e49a2-94ef-537d-aaae-eca73f8b42f4","https://www.zhihu.com/question/411023962/answer/2814161842","True","True","PASS"
"04_家庭与亲属秩序.md","奠仪几何","9af3f757-ffb6-5c9e-b461-afdf9ccea949","https://www.ifdian.net/p/85097b3e7bd011f1978652540025c377","True","True","PASS"
"04_家庭与亲属秩序.md","放养","6a41129a-80a4-5d7a-bd80-bacac4cc24c9","https://www.zhihu.com/question/407582335/answer/3317542411","True","True","PASS"
"04_家庭与亲属秩序.md","服从","8859afe4-31fa-5b72-a79a-675c16950c82","https://www.zhihu.com/question/463206973/answer/1924612230","True","True","PASS"
"04_家庭与亲属秩序.md","抚养费","3e952728-2d95-553b-a378-44c50203c977","https://www.zhihu.com/question/470202472/answer/1981030208","True","True","PASS"
"04_家庭与亲属秩序.md","父母恩","5bd3dca7-140f-5f64-8cc4-bbb68ef65259","https://www.zhihu.com/question/26860040/answer/2515001052","True","True","PASS"
"04_家庭与亲属秩序.md","关于应对子女抑郁的一种系统方法","7c19a976-087f-5167-9d0e-23c1b80f67ad","https://www.zhihu.com/question/650979214/answer/3512066754","True","True","PASS"
"04_家庭与亲属秩序.md","家务教育","88e5e5c3-52de-5637-a706-977a25c4d828","https://www.ifdian.net/p/d7388ddc3b6111f18e3952540025c377","True","True","PASS"
"04_家庭与亲属秩序.md","家族","16c53ed9-9140-52ee-b289-d5a0c8eb6ffc","https://www.zhihu.com/question/311787622/answer/721084936","True","True","PASS"
"04_家庭与亲属秩序.md","家族基金","6cf31ee2-6759-5cb3-b6e2-e2bd3aba6b8a","https://www.zhihu.com/question/579248011/answer/2849908199","True","True","PASS"
"04_家庭与亲属秩序.md","家族史记录","625d025d-e6e9-5a00-a47f-f8f8992eb39b","https://afdian.com/p/cbcdfa7c7be611ef93e652540025c377","True","True","PASS"
"04_家庭与亲属秩序.md","尽亲尽孝","d047bd11-7388-5d76-806c-f96d44f68013","https://afdian.com/p/312fbc6e752711efafc25254001e7c00","True","True","PASS"
"04_家庭与亲属秩序.md","救命书","eb5c8088-f151-5249-a718-4ef7279880d1","https://www.zhihu.com/question/2032102933781856883/answer/2035367468101845829","True","True","PASS"
"04_家庭与亲属秩序.md","绝户计","9955b8f1-0228-51e7-bcd8-206f811b654e","https://www.zhihu.com/question/302878284/answer/2927652907","True","True","PASS"
"04_家庭与亲属秩序.md","老狗","cca77b6e-cc3b-5942-9b0e-74347420a0f1","https://www.zhihu.com/question/525541744/answer/1909570369205020316","True","True","PASS"
"04_家庭与亲属秩序.md","老人跳桥","2a406215-ff67-574c-be56-d93e04992e6a","https://www.zhihu.com/question/440757467/answer/1694360626","True","True","PASS"
"04_家庭与亲属秩序.md","老有所依2","4ff7810c-9d49-578c-9b34-6fbe725ee959","https://www.zhihu.com/question/403290284/answer/1360171805","True","True","PASS"
"04_家庭与亲属秩序.md","利益共同体","a03985bb-d05e-5b31-86e8-90f9baee69ef","https://www.zhihu.com/question/590364412/answer/2945747516","True","True","PASS"
"04_家庭与亲属秩序.md","零起点","fba22283-af77-547d-afe1-b4350b10db89","https://www.zhihu.com/question/527764298/answer/2449644130","True","True","PASS"
"04_家庭与亲属秩序.md","门当户对","110e0b03-7dc0-54f9-944c-06a6d5934753","https://www.zhihu.com/question/320314301/answer/687854449","True","True","PASS"
"04_家庭与亲属秩序.md","南北宗族","fba61b87-e09e-5454-a83a-2bc6af90356a","https://www.zhihu.com/question/330542822/answer/93226941630","True","True","PASS"
"04_家庭与亲属秩序.md","欠债不欠恩","d2e39201-c1e8-5e0c-9256-6133819f4fa0","https://www.zhihu.com/question/637670125/answer/3358749773","True","True","PASS"
"04_家庭与亲属秩序.md","瞧不起","769c9d9a-20b2-57e8-a61c-2495ed318571","https://www.zhihu.com/question/446474178/answer/1753855345","True","True","PASS"
"04_家庭与亲属秩序.md","取死之道","8ddbef7b-4c40-5766-ada3-52335be104eb","https://afdian.com/p/c1fa3352626011ef9ccf52540025c377","True","True","PASS"
"04_家庭与亲属秩序.md","全职主妇","927ba21c-4a62-5601-8434-bf3d8290b3f2","https://www.zhihu.com/question/435985082/answer/1648363869","True","True","PASS"
"04_家庭与亲属秩序.md","如意结","4b2e88a4-9a83-5331-9cb4-eae2db2e95a2","https://afdian.com/p/2c0cb506daad11f0b96a52540025c377","True","True","PASS"
"04_家庭与亲属秩序.md","三代乃成","9b0b722e-18ec-5a5e-97b2-bfe7baf20405","https://www.zhihu.com/question/622913795/answer/3222818110","True","True","PASS"
"04_家庭与亲属秩序.md","伤绳","171a8ff5-4f98-5575-849e-46da57be1d50","https://www.zhihu.com/question/1946636394383515889/answer/2032393124841006935","True","True","PASS"
"04_家庭与亲属秩序.md","社会化抚养","7cdfab67-7ce3-5c7f-b628-0f120d0cf51b","https://www.zhihu.com/question/265857247/answer/1375936847","True","True","PASS"
"04_家庭与亲属秩序.md","生于斯","bf193bd7-4f2a-5cd2-8208-da6729d44ba2","https://www.zhihu.com/question/503463009/answer/1984754214891701635","True","True","PASS"
"04_家庭与亲属秩序.md","双毕业","3a0d174c-f654-5ce2-b2ec-60fb34b0c258","https://www.zhihu.com/question/2052870237394149872/answer/2053453096483812187","True","True","PASS"
"04_家庭与亲属秩序.md","探病","577b393b-67a1-5766-9651-8ecd742d17c9","https://www.ifdian.net/p/4ad313a462ac11f1a44a52540025c377","True","True","PASS"
"04_家庭与亲属秩序.md","推挤","73622cfd-2dfa-5af9-a4a7-6197c5f4f246","https://afdian.com/p/e087f68c6e4f11f09e3c52540025c377","True","True","PASS"
"04_家庭与亲属秩序.md","拖拉机","251d8f00-f6a7-5f72-8e55-691d2f0ef223","https://www.zhihu.com/question/308056561/answer/571941398","True","True","PASS"
"04_家庭与亲属秩序.md","王不见王","bed38c2e-a10f-5ae2-99a3-26cdbd0f4795","https://www.zhihu.com/question/659908900/answer/3546501302","True","True","PASS"
"04_家庭与亲属秩序.md","小摊牌","d07965f5-b60f-5a09-b91d-c9894cdd7de9","https://afdian.com/p/9572e398ed3e11eebfac5254001e7c00","True","True","PASS"
"04_家庭与亲属秩序.md","孝","05f7599d-9ec1-5a69-98ec-983ca3b4c8b0","https://www.zhihu.com/question/33575236/answer/2523770856","True","True","PASS"
"04_家庭与亲属秩序.md","一寸欢喜","8db8f172-3520-5077-a078-2c9578ebaf39","https://www.zhihu.com/question/2039110884006604997/answer/2041179100837058049","True","True","PASS"
"04_家庭与亲属秩序.md","翼护","1549f2dd-1d31-544b-a0ea-85605f1a819b","https://www.zhihu.com/question/419829368/answer/1914445833","True","True","PASS"
"04_家庭与亲属秩序.md","援亲","e476717b-2cf7-5a91-adb2-924fbec64dea","https://www.ifdian.net/p/e199590264f411f1b3605254001e7c00","True","True","PASS"
"04_家庭与亲属秩序.md","长兄如父","d08b3c8b-a3a8-567d-874e-b774e0a7be53","https://www.zhihu.com/question/660341866/answer/3556211360","True","True","PASS"
"04_家庭与亲属秩序.md","重组家庭的难题","4f0d4841-15a9-55fb-b3d5-f2b4cef556dd","https://www.zhihu.com/question/438987171/answer/1678525490","True","True","PASS"
"04_家庭与亲属秩序.md","子女的要求","3c5adff1-6b20-5999-a366-0033a5945401","https://www.zhihu.com/question/355524343/answer/2454079129","True","True","PASS"
"04_家庭与亲属秩序.md","子女的隐私","4f088894-9e0d-57a4-9b1b-b34c185c6363","https://www.zhihu.com/question/349129380/answer/1659225401","True","True","PASS"
"04_家庭与亲属秩序.md","族亲","116849af-8469-5b6a-8306-42264e030e2d","https://www.ifdian.net/p/41c1258e4bce11f1806852540025c377","True","True","PASS"
"05_亲密关系与婚恋.md","爱的核心","f6fe9e2d-ca06-5a84-82b6-b7fe1d331120","https://zhuanlan.zhihu.com/p/12881832004","True","True","PASS"
"05_亲密关系与婚恋.md","爱情长跑","f7a9915b-3031-56d6-9c10-460d6dff6b53","https://www.zhihu.com/question/581134104/answer/2868446976","True","True","PASS"
"05_亲密关系与婚恋.md","爱无侥幸","6c2a2e7d-58e9-54ac-b872-556fcd359739","https://www.zhihu.com/question/661055196/answer/3561475478","True","True","PASS"
"05_亲密关系与婚恋.md","爱以介意为耻","87a46d99-4c5e-509d-8c58-adf6dc2ed5fc","https://www.zhihu.com/question/468721157/answer/25597165075","True","True","PASS"
"05_亲密关系与婚恋.md","爱与妥协","349b7eca-3498-5a36-b23a-232c4b794bee","https://www.zhihu.com/question/545832415/answer/2598902178","True","True","PASS"
"05_亲密关系与婚恋.md","趵突泉","f950a721-c22c-5c24-a55a-4a840db58db6","https://www.zhihu.com/question/10747265904/answer/95403086026","True","True","PASS"
"05_亲密关系与婚恋.md","不表而白","9bc5a2cd-cb67-5631-b227-29c5862aa1d4","https://afdian.com/p/9c028d2635a511efaf715254001e7c00","True","True","PASS"
"05_亲密关系与婚恋.md","吵架","9f9bba60-c970-56f6-b5f0-bb569c2848df","https://www.zhihu.com/question/34500647/answer/2001555980379522604","True","True","PASS"
"05_亲密关系与婚恋.md","吃亏高手","77c688c5-82d1-5d86-ab4e-d9543dcc3439","https://www.zhihu.com/question/619847948/answer/3200297739","True","True","PASS"
"05_亲密关系与婚恋.md","大可爱","393616a4-e6c8-51a6-b8ec-ef5cbd3dc5d1","https://www.zhihu.com/question/458871467/answer/2011542565971830760","True","True","PASS"
"05_亲密关系与婚恋.md","单","4785488c-ee5e-5dc5-ab82-dc075fe56891","https://www.ifdian.net/p/b23a399a440311f180bf52540025c377","True","True","PASS"
"05_亲密关系与婚恋.md","当仁不让","be11fc4e-aa10-5562-b303-6cffcea4b6a9","https://www.ifdian.net/p/fdcb72726a7b11f1b12e52540025c377","True","True","PASS"
"05_亲密关系与婚恋.md","断续","770cbfed-54ae-52be-b1c9-72d53392972b","https://www.zhihu.com/question/483204673/answer/3273430536","True","True","PASS"
"05_亲密关系与婚恋.md","高跟","26039300-f815-55a5-bd97-e5aa22635fba","https://www.zhihu.com/question/589084113/answer/2058906714028644292","True","True","PASS"
"05_亲密关系与婚恋.md","何如不问","0ccda9c2-88cf-5cd4-a55c-ced38178fb48","https://www.zhihu.com/question/36380039/answer/2124277929","True","True","PASS"
"05_亲密关系与婚恋.md","婚内财产","470eb4f1-f9cf-5860-9b3a-93134cafe576","https://www.zhihu.com/question/652507587/answer/3461672281","True","True","PASS"
"05_亲密关系与婚恋.md","结婚条件","85d05c4a-c611-5d84-81b6-04f6c1068fd0","https://www.zhihu.com/question/21778422/answer/684430223","True","True","PASS"
"05_亲密关系与婚恋.md","克制真爱","01faf33a-9ab0-5503-9426-13eb2cfa8922","https://www.zhihu.com/question/623291314/answer/3424795271","True","True","PASS"
"05_亲密关系与婚恋.md","苦而不忍","92aa0eef-4f02-5861-8217-f8b28866a6cb","https://www.zhihu.com/question/432723456/answer/1633172489","True","True","PASS"
"05_亲密关系与婚恋.md","冷且处理","2ea75a89-3b44-58bf-95eb-9a3a0e6c369e","https://www.ifdian.net/p/eae9a78065d211f18e065254001e7c00","True","True","PASS"
"05_亲密关系与婚恋.md","离婚要事","f62f4ebd-249a-571a-b367-0615c630db31","https://www.zhihu.com/question/468633317/answer/1975431582","True","True","PASS"
"05_亲密关系与婚恋.md","恋爱原理","3391e97d-14c5-567c-964a-72368422ba53","https://www.zhihu.com/question/461267669/answer/1906986171","True","True","PASS"
"05_亲密关系与婚恋.md","女生不讲理","6ee6c6fa-790a-50d2-be45-d01a3d9772a0","https://www.zhihu.com/question/430362880/answer/1583182664","True","True","PASS"
"05_亲密关系与婚恋.md","凭爱分手","557cd798-03d7-57fd-a7a4-14f743e1ba13","https://www.zhihu.com/question/308996023/answer/1183361290","True","True","PASS"
"05_亲密关系与婚恋.md","亲密关系的充分理由","861fef3e-8a74-5dfc-a4a0-0288640bc5a6","https://www.zhihu.com/question/540214555/answer/2548225605","True","True","PASS"
"05_亲密关系与婚恋.md","勤为要","a8fdb53f-15f9-5c30-bad8-7372ad185df2","https://www.zhihu.com/question/2050475528524657341/answer/2053259874218284630","True","True","PASS"
