"evidenceId","section","claim","evidenceNature","boundary","ordinal","id","date","title","url","quote","quoteExact","sourceLayer"
"N11","生态系统、生物多样性与保护","作者认为沙漠并非待消灭的空白荒地，而可能是扬尘、海洋浮游生物、降雨和更大生态循环的关键环节。","反开发直觉与生态系统联系推演","作者使用“可能”“恐怕”，并未把具体循环做成完整证据链。","3009","7b69137e-336c-57a8-ae10-e381ff0a4ce7","2021-10-09","沙漠开发","https://www.zhihu.com/question/491374005/answer/2161924714","沙漠和冰川、深海一样，虽然身为“不毛之地”，但却是生态循环里一个特殊的关键环节，而且恐怕还是不可替代的一环","True","screened"
"N12","生态系统、生物多样性与保护","作者认为保护生命和生命多样性的社群会受到社会规律奖励，灭绝和无谓杀生则受到社群筛选惩罚。","古语重释与自然法伦理模型","这是作者对古语和社群筛选的解释，不是生态学定律。","2087","cb5a09fc-8611-5e74-9db5-e128aad6f060","2023-08-06","好生不仁","https://www.zhihu.com/question/66827180/answer/3152959882","社会规律会自然而然的奖励保护生命、保护生命多样性的行为","True","approved-supplement"
"N13","气候、灾害与文明韧性","作者认为灾害可能脱离历史危险带，治理应由单纯防灾转向防灾、抗灾和容灾并重。","气候、基础设施与国际秩序系统论","新冠、土地制度和全球领导权之间的联系均属作者综合判断。","3180","a4a9a8da-4f77-57ee-b1b9-c34a55417aea","2021-07-25","气候异常时代","https://www.zhihu.com/question/474264183/answer/2018027733","不但要加强防灾力、抗灾力，还要增强容灾率","True","screened"
"N14","气候、灾害与文明韧性","作者认为多年生乔木的大面积折损可作为灾害超出当地常态的观察指标。","环境指示物推理","文章用树木作关键观察点，但未说它足以单独完成灾害归因。","1793","dec0d2fc-d21a-588d-bc04-21b92f78868d","2024-02-08","树知道","https://www.zhihu.com/question/643266306/answer/3390687302","当地的树木是一个很好的观察点","True","screened"
"N15","气候、灾害与文明韧性","作者要求家庭建立便携、耐储、分层且平时不轻易动用的灾备，以渡过初期无序并稳定决策。","个人灾害韧性操作方案","适用于一般灾害准备，不是气候灾害专论。","2851","4a693ca8-a8d3-53fc-9b61-0da6581ca5d6","2022-04-14","应急储备","https://www.zhihu.com/question/384055561/answer/2439164062","都应该有自己的备灾物资储备","True","screened"
"N16","气候、灾害与文明韧性","作者认为各文明洪水神话可能分别源于平原农业社会对普通河流泛滥的共同经验，而非一次全球洪水。","农业、水文与神话历史假说","年代、传播和水文解释均是文本假说。","2183","09876c2d-e45f-586f-b3db-7598cc852767","2023-06-13","大洪水","https://www.zhihu.com/question/20389853/answer/3071093964","原始农业社会对几年一度的母亲河泛滥的正常记忆","True","screened"
"N17","气候、灾害与文明韧性","作者认为传染病、生态巨变和异常气候会迫使社会适应不可抗拒的自然新常态。","文明适应与制度演变预测","东亚和西方制度比较是作者的政治—文化判断。","3147","5eb6615d-3018-5ca0-bbe7-35b92e96888d","2021-08-12","伊于胡底","https://www.zhihu.com/question/456653190/answer/2054529179","最后只能是人类社会对不可抗拒的自然新常态做出适应","True","screened"
"N18","气候、灾害与文明韧性","作者认为中国冲积平原的灌溉、防灾和流域协调需求塑造了大规模国家治理。","地理、水利与国家形成模型","中国和希腊的对照是宏观类型化解释。","2274","38a73bef-17e9-5fb4-a718-18931523f25c","2023-04-26","天命昭昭","https://www.zhihu.com/question/596369328/answer/3001019240","整个文明都建立在灌溉、防灾这个围绕水利的主题上","True","screened"
"N19","能源、矿产与资源约束","作者认为煤电退出后核电和绿电会承接海外市场，核电还通过标准、运维和能源安全形成长期秩序绑定。","能源产业和地缘战略分析","文章主要讨论国家竞争，不是核安全或环境评估。","3038","88f8cd6c-cc37-5882-8a95-3b344367317b","2021-09-24","煤电核电绿电","https://www.zhihu.com/question/488367544/answer/2136458037","区别只是以煤电方式去吃，还是核电方式去吃，还是绿电方式去吃","True","screened"
"N20","能源、矿产与资源约束","作者把核电站的首要周边风险放在战争和动荡中成为高价值攻击目标。","核电风险重分类","原文是在比较风险优先级，不等于否认事故和污染存在。","2388","f2fc7116-e1a9-53dd-a7dc-ecc1ee9f74e9","2023-02-19","核电站的风险","https://www.zhihu.com/question/31616698/answer/2900178279","危险主要在这方面，所以核电站终究还是要远离人口中心","True","screened"
"N21","能源、矿产与资源约束","作者认为乘用车由油转电取决于人口密度和充换电、电网等基础设施，燃油技术仍会留在货运、工程和军用领域。","条件性能源与产业路径预测","作者没有主张所有场景同时淘汰内燃机。","548","628c1506-71d3-5fc7-8d19-d0c9e3141133","2025-10-05","自油至电","https://www.zhihu.com/question/596337423/answer/2996243380","电动车的里程成本优势和动力优势太大","True","screened"
"N22","能源、矿产与资源约束","作者预测换电站最终会成为储能、能源服务、电池回收和无人驾驶的基础设施。","换电企业与基础设施情景","围绕蔚来展开，站点规模和车企合作属于预测。","1237","8d0a678f-0ac3-5420-847f-4346d47753f4","2024-10-02","换电关键","https://www.zhihu.com/question/665890794/answer/4044425313","换电站才是下一代电车市场争夺的关键制高点","True","screened"
"N23","能源、矿产与资源约束","作者认为标准化换电更适合人口稠密地区，并可作为电网边缘蓄水池。","换电与电网能源技术路线","氢能用途、特斯拉路线和地区适用性均为作者的强判断。","3284","e4b1fc0a-c9b1-50b3-9c7b-1e9135d1b2c6","2021-06-03","换电","https://www.zhihu.com/question/453005871/answer/1920883904","众多换电站的存在也可以作为“边缘蓄水池”为电网的稳定运作提供很大的缓冲","True","screened"
"N24","能源、矿产与资源约束","作者认为降雨和河流搬运既富集黄金，也为远端浅海和湿地的石油形成提供物质及生态条件。","资源成因解释","全文未附地质资料，不能扩展为所有金矿和油田的统一成因。","1825","aa4eb633-1119-5fea-8c17-d40902505f6c","2024-01-20","万金油","https://www.zhihu.com/question/29135157/answer/3369437932","这个随机均匀分布很快就遇到了一个天然的富集机制——那就是地表的降雨循环","True","screened"
"N25","农业、农村、土地与粮食","作者认为商周工具、测绘、土方和灌溉能力不足以长期大面积实行严格方格井田。","工程约束反证与历史技术分析","否定的是严格、稳定、大面积井田制，不是否认一切规则田块。","3944","fe1e993d-7c2c-5c0f-b734-2bb88c4cae89","2019-04-08","井田","https://www.zhihu.com/question/32759166/answer/644324120","技术不行，田就不方；技术够用，田方了，天下已经碎成粉了","True","screened"
"N26","农业、农村、土地与粮食","作者认为中国可把发展部门能力转向工业化农业维持生存，但代价是其他产品和发展资源短缺。","粮食禁运反事实推演","一两年转型和产量判断是作者预测。","2219","8ab82b60-6b7b-5ea3-ad5a-1560b88d9124","2023-05-28","粮食禁运","https://www.zhihu.com/question/383527607/answer/3047727080","一旦遇到了生存危机","True","screened"
"N27","农业、农村、土地与粮食","作者认为粮食短缺首先压迫穷国，并经矿产、政权、援助和通胀把成本传导到富裕国家。","国际粮价连锁模型","两条路径是情景推演，不是对所有国家的固定次序。","2797","559feedb-9fc6-581d-903d-390f15d8817c","2022-05-17","粮食短缺","https://www.zhihu.com/question/525417450/answer/2490137891","当粮食开始短缺，最缺的一定会是最穷的发展中国家","True","screened"
"N28","农业、农村、土地与粮食","作者认为现代人口规模依赖农药、化肥、抗生素等高密度生产手段，消费者诉求之间可能互相冲突。","生产约束与专业监管论证","原文主张可信专业监督，不是农业投入品的安全使用规范。","567","c1808563-e906-5941-a6c9-793f28de548f","2025-09-23","不透明","https://afdian.com/p/e0e67da8927e11f0ae7b5254001e7c00","在这两项技术之前的世界农业生产根本不足以支撑这么大的人口规模","True","screened"
"N29","农业、农村、土地与粮食","作者猜测美国蔬果价格高主要源于人口分散、运输距离和净菜加工链条。","中美农产品供应链比较","作者开篇明确使用“我猜测”并邀请修正。","3458","60ac2755-9a38-51f5-8c62-43ed7c44ca7a","2021-03-04","美国菜","https://www.zhihu.com/question/265913587/answer/1761109733","美国蔬菜产品的运输里程数和中国农产品是不能相提并论的","True","screened"
"N30","农业、农村、土地与粮食","作者认为小体型动物把更高比例食物能量转成散热，因此不适合肉用养殖。","简短生物能量解释","只有两句论证，未计算繁殖率、饲料、设施和加工成本。","4041","3ea32315-6621-5490-874c-f67875fbd32e","2018-07-19","老鼠养殖","https://www.zhihu.com/question/65624955/answer/446867904","个体越小的动物越不节能","True","screened"
"N31","动物、植物与跨物种关系","作者认为虐待动物立法的根本难题是如何区分屠宰、杀生和虐待，并以历史神圣仪式或专业资格解释早期处理方式。","历史伦理与制度解释","对历史解决方式的解释不能直接改写为作者赞成所有相关制度。","740","5178a70c-bf21-5454-bae7-63f0336089dc","2025-06-10","无罪之杀","https://afdian.com/p/ac5786e43ef611f0a02252540025c377","虐待动物要立法，第一个难题就是如何处理畜牧业和屠宰业","True","screened"
"N32","动物、植物与跨物种关系","作者认为在胎生、哺乳和依赖母体照料的动物中，雌性抵抗会使强制交配与繁衍目的冲突。","行为与繁殖成本推理","作者明确排除缺少可被强迫意志的物种，并承认海豚行为定性有争议。","4029","682f519d-c178-5ca4-a1a9-3da75ba2f1dc","2018-08-21","自然状态下的雌性权利","https://www.zhihu.com/question/291171524/answer/474019809","如果雌性不接受或者不配合，雄性很少有能力可以安全的控制雌性","True","screened"
"N33","动物、植物与跨物种关系","作者认为群居协作动物并不缺语言，缺少的是使文明能够积累的文字。","语言与文字定义区分","成立依赖于把语言宽定义为沟通达意。","4030","d56b4f7f-b78d-5812-b784-a89b8027e4e1","2018-08-20","兽语","https://www.zhihu.com/question/287936359/answer/473417366","动物不缺语言，他们缺的是文字","True","screened"
"N34","动物、植物与跨物种关系","作者用半数回避距离表示动物对人类的恐惧，并认为人类高效狩猎反而使动物难以通过试错调整这一距离。","动物行为指标和史前推演","作者明确说历史适应证据极难获得。","4043","e4da9868-2b4b-5c7e-b689-898ab4e03e53","2018-07-17","动物的恐惧","https://www.zhihu.com/question/285642043/answer/444927358","我们可以将“惧怕程度”设定为“半数回避距离”","True","screened"
"N35","动物、植物与跨物种关系","作者认为食草和食肉动物的视觉系统分别服务于警戒和火控任务，人类更容易把食肉动物的面部动作读作表情。","功能形态与跨物种感知解释","文中采用广泛物种概括，没有逐种讨论例外。","1602","0db27234-3f9b-52e8-a594-f5e3de3e9d39","2024-05-06","眼神灵动","https://www.zhihu.com/question/288003004/answer/3488625751","食草动物的眼睛和食肉动物的眼睛完全是两个设计思路","True","screened"
"N36","动物、植物与跨物种关系","作者认为动物依靠嗅觉和栖息习惯筛选水源，而人类远离自然水源聚居反而集中制造水污染风险。","行为生态与聚居史解释","文章没有覆盖不同物种、寄生虫和病原体的全部差异。","3666","72feb2fa-9924-5dc4-ba18-99ccb10aa257","2020-09-04","动物喝水","https://www.zhihu.com/question/413393341/answer/1452359129","动物也不会乱喝水的","True","screened"
"N37","污染、废物与物质循环","作者主张截流、利用和再固定北极冻土释放的天然气，避免其直接进入大气。","碳循环与能源利用情景","冻土成气速率和“化石能源可再生”是作者的强判断。","19","d0ddadd2-33e1-5daa-816d-5414e23c4c66","2026-07-12","长明火","https://www.zhihu.com/question/13910485033/answer/2058618708252274865","我们不可能一面在温带热带努力压减碳排放，一边却放任西伯利亚和加拿大冒泡泡","True","screened"
"N38","污染、废物与物质循环","作者把甲醛治理分为源头阻断、封闭释放面和抑制累积三层。","室内污染工程操作模型","“不需要通风期”等结论属于作者建议，不能改写成临床或国家标准。","2043","5cb9b9e6-3407-5b45-b947-25248e819e84","2023-08-31","甲醛","https://www.zhihu.com/question/616614466/answer/3190348783","必须尽可能封闭","True","screened"
"N39","污染、废物与物质循环","作者认为取消塑料功能件未必降低总体环境代价，原有防水功能可能由更复杂材料替代。","功能约束与替代负担分析","文章没有进行定量生命周期计算。","3045","a0de9c17-64cb-5b93-8492-9691dc915e45","2021-09-21","塑料膜","https://www.zhihu.com/question/487009832/answer/2131372536","在需求本身没有消失的前提下","True","screened"
"N40","污染、废物与物质循环","作者认为无人负责的公共垃圾桶容易超载和形成垃圾堆，集中垃圾站加私域责任可能成本更低。","废物基础设施与责任配置模型","批评对象是无责任公共空间中的垃圾桶，不是所有场所的垃圾收集设施。","1863","621082e7-aff7-5156-bd2f-f1941ed0aeeb","2023-12-30","公共垃圾桶","https://www.zhihu.com/question/637275404/answer/3343724235","公共垃圾桶很自然会成为所有过路者投放垃圾的目标","True","screened"
"N41","污染、废物与物质循环","作者建议水银污染清除按边缘到中心收集，并反复检测到无法检出。","污染收集与检测闭环方案","这是作者给出的操作办法，原文未引用专业处置标准。","822","a7401fe2-2130-5568-abbe-5c01c6ebb8ed","2025-04-26","清除水银","https://www.zhihu.com/question/372254070/answer/1899502308322154240","反复换袋、吸集、检测，直到最后一次无法检出","True","approved-supplement"
"N42","污染、废物与物质循环","作者设想以动态污染关税、禁运和处置基金把核污水排放成本施加给排放方。","污染外部性国际治理方案","作者明称开脑洞，没有把它写成已实施的法律机制。","2058","56e7a110-bdf5-5992-bcbc-10282d1af927","2023-08-24","排放税","https://www.zhihu.com/question/618895483/answer/3180343547","这一税率将随核污水排放的总量提升而提升","True","screened"
"N43","生态治理、公共责任与文明未来","作者认为赤贫供给与富裕者价格不敏感的欲望共同破坏资源稀缺的价格抑制，环保关键是消灭赤贫并改变金钱本位。","贫富差距与资源耗竭结构模型","作者明确不把责任归给单一民族，制度路径没有展开。","3268","c80a6530-458f-508d-a1c7-951c6bd7d618","2021-06-11","环境问题","https://www.zhihu.com/question/36275353/answer/1934096597","在全世界范围内尽可能快的消灭赤贫、摒弃金钱本位的财富观和价值观，才是环境保护的关键问题","True","screened"
"N44","生态治理、公共责任与文明未来","作者认为宣传减少不等于停止提倡节水，无论当前是否短缺，节约都具有可持续和文化安全价值。","节俭伦理与公共注意力解释","原文也承认水在当前各种节约对象中未必优先。","4034","98debe38-40de-5cf4-a63d-d230bbc7af3d","2018-08-08","节水呼吁","https://www.zhihu.com/question/282472364/answer/463381605","无论一种东西现在看起来是不是不缺，你都要节约","True","screened"
"N45","生态治理、公共责任与文明未来","作者认为非营利组织不应拒绝盈利和专业薪资，而应以使命指标而非利润作为成就本位。","公共组织治理原则","环保协会只出现在提问场景，正文给出的是一般非营利组织理论。","1281","a494a8bf-a0e7-5876-b12c-42d907453d88","2024-09-22","不盈利组织","https://afdian.com/p/34272be478bc11efa91052540025c377","非盈利性根本不表现在“不盈利”或者“避免盈利”上，而是表现在“计算企业成就的指标不是盈利”上","True","screened"
"N46","生态治理、公共责任与文明未来","作者认为聚变若解除能源瓶颈，必须同步建立公众教育、全球管制和技术伦理，否则能源竞争可能造成不可逆生态后果。","复杂系统风险与文明治理情景","作者明确支持聚变，但反对无制度准备的狂热推进。","4038","bd497e81-413b-5e4c-b1df-001d0efbd369","2018-07-22","可控核聚变","https://www.zhihu.com/question/267170674/answer/448696808","必须辅以人类对自身伦理的重大努力","True","screened"
"N47","生态治理、公共责任与文明未来","作者认为垃圾分类等行为只有在证据、申诉、独立复核和收益超过治理成本时才适合纳入征信。","环境行为激励的程序约束","正文主论是征信治理，不是垃圾处理技术。","3900","c0f1ba80-af0b-52ca-96f7-0ccc89da8928","2019-08-21","征信体系","https://www.zhihu.com/question/341338492/answer/796914277","必须给予充分合理的证据采集、辩方申诉和独立复核机制","True","screened"
"N48","生态治理、公共责任与文明未来","作者认为受规范的合法狩猎可能以高收费为保护区和反盗猎提供主要资金。","野生动物保护融资机制解释","判断严格以合法、指定个体、不损害繁衍和收入用于保护为条件。","90","bdbd1ec1-4516-571a-8e12-db95b0c99a88","2026-06-23","环保猎人","https://www.zhihu.com/question/2031425348554989686/answer/2032170813806358711","这些收入是维持反盗猎、运营自然保护区的主要收入来源之一","True","screened"
